COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
2000004,8,08/01/2010 13,08/01/2010 14,72,ug/m3
2000004,8,08/01/2010 14,08/01/2010 15,69,ug/m3
2000004,8,08/01/2010 15,08/01/2010 16,75,ug/m3
2000004,8,08/01/2010 16,08/01/2010 17,68,ug/m3
2000004,8,08/01/2010 17,08/01/2010 18,75,ug/m3
2000004,8,08/01/2010 18,08/01/2010 19,87,ug/m3
2000004,8,08/01/2010 19,08/01/2010 20,87,ug/m3
2000004,8,08/01/2010 20,08/01/2010 21,75,ug/m3
2000004,8,08/01/2010 21,08/01/2010 22,70,ug/m3
2000004,8,08/01/2010 22,08/01/2010 23,57,ug/m3
2000004,8,08/01/2010 23,09/01/2010 00,56,ug/m3
2000004,8,09/01/2010 00,09/01/2010 01,55,ug/m3
2000004,8,09/01/2010 01,09/01/2010 02,47,ug/m3
2000004,8,09/01/2010 03,09/01/2010 04,47,ug/m3
2000004,8,09/01/2010 04,09/01/2010 05,35,ug/m3
2000004,8,09/01/2010 05,09/01/2010 06,34,ug/m3
2000004,8,09/01/2010 06,09/01/2010 07,45,ug/m3
2000004,8,09/01/2010 07,09/01/2010 08,52,ug/m3
2000004,8,09/01/2010 08,09/01/2010 09,59,ug/m3
2000004,8,09/01/2010 09,09/01/2010 10,59,ug/m3
2000004,8,09/01/2010 10,09/01/2010 11,60,ug/m3
2000004,8,09/01/2010 11,09/01/2010 12,62,ug/m3
2000004,8,09/01/2010 12,09/01/2010 13,63,ug/m3
2000004,8,09/01/2010 13,09/01/2010 14,56,ug/m3
2000004,8,09/01/2010 14,09/01/2010 15,53,ug/m3
2000004,8,09/01/2010 15,09/01/2010 16,53,ug/m3
2000004,8,09/01/2010 16,09/01/2010 17,58,ug/m3
2000004,8,09/01/2010 17,09/01/2010 18,72,ug/m3
2000004,8,09/01/2010 18,09/01/2010 19,67,ug/m3
2000004,8,09/01/2010 19,09/01/2010 20,60,ug/m3
2000004,8,09/01/2010 20,09/01/2010 21,62,ug/m3
2000004,8,09/01/2010 21,09/01/2010 22,57,ug/m3
2000004,8,09/01/2010 22,09/01/2010 23,65,ug/m3
2000004,8,09/01/2010 23,10/01/2010 00,62,ug/m3
2000004,8,10/01/2010 00,10/01/2010 01,59,ug/m3
2000004,8,10/01/2010 01,10/01/2010 02,54,ug/m3
2000004,8,10/01/2010 03,10/01/2010 04,49,ug/m3
2000004,8,10/01/2010 04,10/01/2010 05,49,ug/m3
2000004,8,10/01/2010 05,10/01/2010 06,39,ug/m3
2000004,8,10/01/2010 06,10/01/2010 07,42,ug/m3
2000004,8,10/01/2010 07,10/01/2010 08,48,ug/m3
2000004,8,10/01/2010 08,10/01/2010 09,63,ug/m3
2000004,8,10/01/2010 09,10/01/2010 10,58,ug/m3
2000004,8,10/01/2010 10,10/01/2010 11,50,ug/m3
2000004,8,10/01/2010 11,10/01/2010 12,41,ug/m3
2000004,8,10/01/2010 12,10/01/2010 13,44,ug/m3
2000004,8,10/01/2010 13,10/01/2010 14,32,ug/m3
2000004,8,10/01/2010 14,10/01/2010 15,34,ug/m3
2000004,8,10/01/2010 15,10/01/2010 16,50,ug/m3
2000004,8,10/01/2010 16,10/01/2010 17,58,ug/m3
2000004,8,10/01/2010 17,10/01/2010 18,80,ug/m3
2000004,8,10/01/2010 18,10/01/2010 19,111,ug/m3
2000004,8,10/01/2010 19,10/01/2010 20,102,ug/m3
2000004,8,10/01/2010 20,10/01/2010 21,64,ug/m3
2000004,8,10/01/2010 21,10/01/2010 22,51,ug/m3
2000004,8,10/01/2010 22,10/01/2010 23,39,ug/m3
2000004,8,10/01/2010 23,11/01/2010 00,32,ug/m3
2000004,8,11/01/2010 00,11/01/2010 01,27,ug/m3
2000004,8,11/01/2010 01,11/01/2010 02,27,ug/m3
2000004,8,11/01/2010 03,11/01/2010 04,20,ug/m3
2000004,8,11/01/2010 04,11/01/2010 05,27,ug/m3
2000004,8,11/01/2010 05,11/01/2010 06,39,ug/m3
2000004,8,11/01/2010 06,11/01/2010 07,52,ug/m3
2000004,8,11/01/2010 07,11/01/2010 08,84,ug/m3
2000004,8,11/01/2010 08,11/01/2010 09,90,ug/m3
2000004,8,11/01/2010 09,11/01/2010 10,76,ug/m3
2000004,8,11/01/2010 10,11/01/2010 11,70,ug/m3
2000004,8,11/01/2010 11,11/01/2010 12,66,ug/m3
2000004,8,11/01/2010 12,11/01/2010 13,75,ug/m3
2000004,8,11/01/2010 13,11/01/2010 14,76,ug/m3
2000004,8,11/01/2010 14,11/01/2010 15,74,ug/m3
2000004,8,11/01/2010 15,11/01/2010 16,81,ug/m3
2000004,8,11/01/2010 16,11/01/2010 17,87,ug/m3
2000004,8,11/01/2010 17,11/01/2010 18,81,ug/m3
2000004,8,11/01/2010 18,11/01/2010 19,96,ug/m3
2000004,8,11/01/2010 19,11/01/2010 20,97,ug/m3
2000004,8,11/01/2010 20,11/01/2010 21,112,ug/m3
2000004,8,11/01/2010 21,11/01/2010 22,75,ug/m3
2000004,8,11/01/2010 22,11/01/2010 23,70,ug/m3
2000004,8,11/01/2010 23,12/01/2010 00,66,ug/m3
2000004,8,12/01/2010 00,12/01/2010 01,61,ug/m3
2000004,8,12/01/2010 01,12/01/2010 02,58,ug/m3
2000004,8,12/01/2010 03,12/01/2010 04,54,ug/m3
2000004,8,12/01/2010 04,12/01/2010 05,49,ug/m3
2000004,8,12/01/2010 05,12/01/2010 06,51,ug/m3
2000004,8,12/01/2010 06,12/01/2010 07,67,ug/m3
2000004,8,12/01/2010 07,12/01/2010 08,93,ug/m3
2000004,8,12/01/2010 08,12/01/2010 09,99,ug/m3
2000004,8,12/01/2010 09,12/01/2010 10,101,ug/m3
2000004,8,12/01/2010 10,12/01/2010 11,85,ug/m3
2000004,8,12/01/2010 11,12/01/2010 12,77,ug/m3
2000004,8,12/01/2010 12,12/01/2010 13,78,ug/m3
2000004,8,12/01/2010 13,12/01/2010 14,74,ug/m3
2000004,8,12/01/2010 14,12/01/2010 15,66,ug/m3
2000004,8,12/01/2010 15,12/01/2010 16,75,ug/m3
2000004,8,12/01/2010 16,12/01/2010 17,81,ug/m3
2000004,8,12/01/2010 17,12/01/2010 18,86,ug/m3
2000004,8,12/01/2010 18,12/01/2010 19,81,ug/m3
2000004,8,12/01/2010 19,12/01/2010 20,80,ug/m3
2000004,8,12/01/2010 20,12/01/2010 21,85,ug/m3
2000004,8,12/01/2010 21,12/01/2010 22,83,ug/m3
2000004,8,12/01/2010 22,12/01/2010 23,69,ug/m3
2000004,8,12/01/2010 23,13/01/2010 00,70,ug/m3
2000004,8,13/01/2010 00,13/01/2010 01,70,ug/m3
2000004,8,13/01/2010 01,13/01/2010 02,71,ug/m3
2000004,8,13/01/2010 03,13/01/2010 04,48,ug/m3
2000004,8,13/01/2010 04,13/01/2010 05,53,ug/m3
2000004,8,13/01/2010 05,13/01/2010 06,52,ug/m3
2000004,8,13/01/2010 06,13/01/2010 07,58,ug/m3
2000004,8,13/01/2010 07,13/01/2010 08,53,ug/m3
2000004,8,13/01/2010 08,13/01/2010 09,55,ug/m3
2000004,8,13/01/2010 09,13/01/2010 10,48,ug/m3
2000004,8,13/01/2010 10,13/01/2010 11,51,ug/m3
2000004,8,13/01/2010 11,13/01/2010 12,48,ug/m3
2000004,8,13/01/2010 12,13/01/2010 13,46,ug/m3
2000004,8,13/01/2010 13,13/01/2010 14,55,ug/m3
2000004,8,13/01/2010 14,13/01/2010 15,57,ug/m3
2000004,8,13/01/2010 15,13/01/2010 16,52,ug/m3
2000004,8,13/01/2010 16,13/01/2010 17,59,ug/m3
2000004,8,13/01/2010 17,13/01/2010 18,62,ug/m3
2000004,8,13/01/2010 18,13/01/2010 19,70,ug/m3
2000004,8,13/01/2010 19,13/01/2010 20,73,ug/m3
2000004,8,13/01/2010 20,13/01/2010 21,71,ug/m3
2000004,8,13/01/2010 21,13/01/2010 22,63,ug/m3
2000004,8,13/01/2010 22,13/01/2010 23,63,ug/m3
2000004,8,13/01/2010 23,14/01/2010 00,61,ug/m3
2000004,8,14/01/2010 00,14/01/2010 01,57,ug/m3
2000004,8,14/01/2010 01,14/01/2010 02,52,ug/m3
2000004,8,14/01/2010 03,14/01/2010 04,52,ug/m3
2000004,8,14/01/2010 04,14/01/2010 05,54,ug/m3
2000004,8,14/01/2010 05,14/01/2010 06,45,ug/m3
2000004,8,14/01/2010 06,14/01/2010 07,54,ug/m3
2000004,8,14/01/2010 07,14/01/2010 08,76,ug/m3
2000004,8,14/01/2010 08,14/01/2010 09,89,ug/m3
2000004,8,14/01/2010 09,14/01/2010 10,71,ug/m3
2000004,8,14/01/2010 10,14/01/2010 11,64,ug/m3
2000004,8,14/01/2010 11,14/01/2010 12,58,ug/m3
2000004,8,14/01/2010 12,14/01/2010 13,61,ug/m3
2000004,8,14/01/2010 13,14/01/2010 14,62,ug/m3
2000004,8,14/01/2010 14,14/01/2010 15,65,ug/m3
2000004,8,14/01/2010 15,14/01/2010 16,60,ug/m3
2000004,8,14/01/2010 16,14/01/2010 17,63,ug/m3
2000004,8,14/01/2010 17,14/01/2010 18,74,ug/m3
2000004,8,14/01/2010 18,14/01/2010 19,67,ug/m3
2000004,8,14/01/2010 19,14/01/2010 20,69,ug/m3
2000004,8,14/01/2010 20,14/01/2010 21,63,ug/m3
2000004,8,14/01/2010 21,14/01/2010 22,58,ug/m3
2000004,8,14/01/2010 22,14/01/2010 23,58,ug/m3
2000004,8,14/01/2010 23,15/01/2010 00,53,ug/m3
2000004,8,15/01/2010 00,15/01/2010 01,51,ug/m3
2000004,8,15/01/2010 01,15/01/2010 02,50,ug/m3
2000004,8,15/01/2010 03,15/01/2010 04,42,ug/m3
2000004,8,15/01/2010 04,15/01/2010 05,45,ug/m3
2000004,8,15/01/2010 05,15/01/2010 06,46,ug/m3
2000004,8,15/01/2010 06,15/01/2010 07,51,ug/m3
2000004,8,15/01/2010 07,15/01/2010 08,67,ug/m3
2000004,8,15/01/2010 08,15/01/2010 09,76,ug/m3
2000004,8,15/01/2010 09,15/01/2010 10,70,ug/m3
2000004,8,15/01/2010 10,15/01/2010 11,60,ug/m3
2000004,8,15/01/2010 11,15/01/2010 12,60,ug/m3
2000004,8,15/01/2010 12,15/01/2010 13,60,ug/m3
2000004,8,15/01/2010 13,15/01/2010 14,52,ug/m3
2000004,8,15/01/2010 14,15/01/2010 15,53,ug/m3
2000004,8,15/01/2010 15,15/01/2010 16,53,ug/m3
2000004,8,15/01/2010 16,15/01/2010 17,59,ug/m3
2000004,8,15/01/2010 17,15/01/2010 18,61,ug/m3
2000004,8,15/01/2010 18,15/01/2010 19,83,ug/m3
2000004,8,15/01/2010 19,15/01/2010 20,84,ug/m3
2000004,8,15/01/2010 20,15/01/2010 21,82,ug/m3
2000004,8,15/01/2010 21,15/01/2010 22,71,ug/m3
2000004,8,15/01/2010 22,15/01/2010 23,54,ug/m3
2000004,8,15/01/2010 23,16/01/2010 00,45,ug/m3
2000004,8,16/01/2010 00,16/01/2010 01,50,ug/m3
2000004,8,16/01/2010 01,16/01/2010 02,42,ug/m3
2000004,8,16/01/2010 03,16/01/2010 04,44,ug/m3
2000004,8,16/01/2010 04,16/01/2010 05,33,ug/m3
2000004,8,16/01/2010 05,16/01/2010 06,37,ug/m3
2000004,8,16/01/2010 06,16/01/2010 07,49,ug/m3
2000004,8,16/01/2010 07,16/01/2010 08,49,ug/m3
2000004,8,16/01/2010 08,16/01/2010 09,45,ug/m3
2000004,8,16/01/2010 09,16/01/2010 10,45,ug/m3
2000004,8,16/01/2010 10,16/01/2010 11,47,ug/m3
2000004,8,16/01/2010 11,16/01/2010 12,48,ug/m3
2000004,8,16/01/2010 12,16/01/2010 13,47,ug/m3
2000004,8,16/01/2010 13,16/01/2010 14,41,ug/m3
2000004,8,16/01/2010 14,16/01/2010 15,42,ug/m3
2000004,8,16/01/2010 15,16/01/2010 16,45,ug/m3
2000004,8,16/01/2010 16,16/01/2010 17,61,ug/m3
2000004,8,16/01/2010 17,16/01/2010 18,68,ug/m3
2000004,8,16/01/2010 18,16/01/2010 19,73,ug/m3
2000004,8,16/01/2010 19,16/01/2010 20,76,ug/m3
2000004,8,16/01/2010 20,16/01/2010 21,79,ug/m3
2000004,8,16/01/2010 21,16/01/2010 22,67,ug/m3
2000004,8,16/01/2010 22,16/01/2010 23,60,ug/m3
2000004,8,16/01/2010 23,17/01/2010 00,65,ug/m3
2000004,8,17/01/2010 00,17/01/2010 01,66,ug/m3
2000004,8,17/01/2010 01,17/01/2010 02,69,ug/m3
2000004,8,17/01/2010 03,17/01/2010 04,56,ug/m3
2000004,8,17/01/2010 04,17/01/2010 05,46,ug/m3
2000004,8,17/01/2010 05,17/01/2010 06,48,ug/m3
2000004,8,17/01/2010 06,17/01/2010 07,48,ug/m3
2000004,8,17/01/2010 07,17/01/2010 08,50,ug/m3
2000004,8,17/01/2010 08,17/01/2010 09,50,ug/m3
2000004,8,17/01/2010 09,17/01/2010 10,51,ug/m3
2000004,8,17/01/2010 10,17/01/2010 11,59,ug/m3
2000004,8,17/01/2010 11,17/01/2010 12,61,ug/m3
2000004,8,17/01/2010 12,17/01/2010 13,62,ug/m3
2000004,8,17/01/2010 13,17/01/2010 14,56,ug/m3
2000004,8,17/01/2010 14,17/01/2010 15,65,ug/m3
2000004,8,17/01/2010 15,17/01/2010 16,58,ug/m3
2000004,8,17/01/2010 16,17/01/2010 17,61,ug/m3
2000004,8,17/01/2010 17,17/01/2010 18,64,ug/m3
2000004,8,17/01/2010 18,17/01/2010 19,70,ug/m3
2000004,8,17/01/2010 19,17/01/2010 20,64,ug/m3
2000004,8,17/01/2010 20,17/01/2010 21,61,ug/m3
2000004,8,17/01/2010 21,17/01/2010 22,59,ug/m3
2000004,8,17/01/2010 22,17/01/2010 23,53,ug/m3
2000004,8,17/01/2010 23,18/01/2010 00,52,ug/m3
2000004,8,18/01/2010 00,18/01/2010 01,48,ug/m3
2000004,8,18/01/2010 01,18/01/2010 02,44,ug/m3
2000004,8,18/01/2010 03,18/01/2010 04,29,ug/m3
2000004,8,18/01/2010 04,18/01/2010 05,32,ug/m3
2000004,8,18/01/2010 05,18/01/2010 06,39,ug/m3
2000004,8,18/01/2010 06,18/01/2010 07,51,ug/m3
2000004,8,18/01/2010 07,18/01/2010 08,83,ug/m3
2000004,8,18/01/2010 08,18/01/2010 09,94,ug/m3
2000004,8,18/01/2010 09,18/01/2010 10,87,ug/m3
2000004,8,18/01/2010 10,18/01/2010 11,89,ug/m3
2000004,8,18/01/2010 11,18/01/2010 12,75,ug/m3
2000004,8,18/01/2010 12,18/01/2010 13,73,ug/m3
2000004,8,18/01/2010 13,18/01/2010 14,55,ug/m3
2000004,8,18/01/2010 14,18/01/2010 15,58,ug/m3
2000004,8,18/01/2010 15,18/01/2010 16,67,ug/m3
2000004,8,18/01/2010 16,18/01/2010 17,73,ug/m3
2000004,8,18/01/2010 17,18/01/2010 18,73,ug/m3
2000004,8,18/01/2010 18,18/01/2010 19,81,ug/m3
2000004,8,18/01/2010 19,18/01/2010 20,79,ug/m3
2000004,8,18/01/2010 20,18/01/2010 21,70,ug/m3
2000004,8,18/01/2010 21,18/01/2010 22,62,ug/m3
2000004,8,18/01/2010 22,18/01/2010 23,53,ug/m3
2000004,8,18/01/2010 23,19/01/2010 00,49,ug/m3
2000004,8,19/01/2010 00,19/01/2010 01,44,ug/m3
2000004,8,19/01/2010 01,19/01/2010 02,41,ug/m3
2000004,8,19/01/2010 03,19/01/2010 04,30,ug/m3
2000004,8,19/01/2010 04,19/01/2010 05,33,ug/m3
2000004,8,19/01/2010 05,19/01/2010 06,36,ug/m3
2000004,8,19/01/2010 06,19/01/2010 07,43,ug/m3
2000004,8,19/01/2010 07,19/01/2010 08,61,ug/m3
2000004,8,19/01/2010 08,19/01/2010 09,69,ug/m3
2000004,8,19/01/2010 09,19/01/2010 10,68,ug/m3
2000004,8,19/01/2010 10,19/01/2010 11,62,ug/m3
2000004,8,19/01/2010 11,19/01/2010 12,61,ug/m3
2000004,8,19/01/2010 12,19/01/2010 13,64,ug/m3
2000004,8,19/01/2010 13,19/01/2010 14,67,ug/m3
2000004,8,19/01/2010 14,19/01/2010 15,66,ug/m3
2000004,8,19/01/2010 15,19/01/2010 16,73,ug/m3
2000004,8,19/01/2010 16,19/01/2010 17,84,ug/m3
2000004,8,19/01/2010 17,19/01/2010 18,83,ug/m3
2000004,8,19/01/2010 18,19/01/2010 19,82,ug/m3
2000004,8,19/01/2010 19,19/01/2010 20,78,ug/m3
2000004,8,19/01/2010 20,19/01/2010 21,78,ug/m3
