COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
2000003,7,07/01/2010 02,07/01/2010 03,3,ug/m3
2000003,7,07/01/2010 03,07/01/2010 04,3,ug/m3
2000003,7,07/01/2010 04,07/01/2010 05,3,ug/m3
2000003,7,07/01/2010 05,07/01/2010 06,3,ug/m3
2000003,7,07/01/2010 06,07/01/2010 07,3,ug/m3
2000003,7,07/01/2010 07,07/01/2010 08,3,ug/m3
2000003,7,07/01/2010 08,07/01/2010 09,3,ug/m3
2000003,7,07/01/2010 09,07/01/2010 10,4,ug/m3
2000003,7,07/01/2010 10,07/01/2010 11,9,ug/m3
2000003,7,07/01/2010 11,07/01/2010 12,20,ug/m3
2000003,7,07/01/2010 12,07/01/2010 13,24,ug/m3
2000003,7,07/01/2010 13,07/01/2010 14,23,ug/m3
2000003,7,07/01/2010 14,07/01/2010 15,14,ug/m3
2000003,7,07/01/2010 15,07/01/2010 16,7,ug/m3
2000003,7,07/01/2010 16,07/01/2010 17,4,ug/m3
2000003,7,07/01/2010 17,07/01/2010 18,3,ug/m3
2000003,7,07/01/2010 18,07/01/2010 19,4,ug/m3
2000003,7,07/01/2010 19,07/01/2010 20,3,ug/m3
2000003,7,07/01/2010 20,07/01/2010 21,3,ug/m3
2000003,7,07/01/2010 21,07/01/2010 22,3,ug/m3
2000003,7,07/01/2010 22,07/01/2010 23,3,ug/m3
2000003,7,07/01/2010 23,08/01/2010 00,3,ug/m3
2000003,7,08/01/2010 00,08/01/2010 01,3,ug/m3
2000003,7,08/01/2010 02,08/01/2010 03,19,ug/m3
2000003,7,08/01/2010 03,08/01/2010 04,18,ug/m3
2000003,7,08/01/2010 04,08/01/2010 05,19,ug/m3
2000003,7,08/01/2010 05,08/01/2010 06,12,ug/m3
2000003,7,08/01/2010 06,08/01/2010 07,5,ug/m3
2000003,7,08/01/2010 07,08/01/2010 08,4,ug/m3
2000003,7,08/01/2010 08,08/01/2010 09,3,ug/m3
2000003,7,08/01/2010 09,08/01/2010 10,3,ug/m3
2000003,7,08/01/2010 10,08/01/2010 11,3,ug/m3
2000003,7,08/01/2010 11,08/01/2010 12,5,ug/m3
2000003,7,08/01/2010 12,08/01/2010 13,6,ug/m3
2000003,7,08/01/2010 13,08/01/2010 14,12,ug/m3
2000003,7,08/01/2010 14,08/01/2010 15,16,ug/m3
2000003,7,08/01/2010 15,08/01/2010 16,12,ug/m3
2000003,7,08/01/2010 16,08/01/2010 17,15,ug/m3
2000003,7,08/01/2010 17,08/01/2010 18,10,ug/m3
2000003,7,08/01/2010 18,08/01/2010 19,9,ug/m3
2000003,7,08/01/2010 19,08/01/2010 20,9,ug/m3
2000003,7,08/01/2010 20,08/01/2010 21,7,ug/m3
2000003,7,08/01/2010 21,08/01/2010 22,6,ug/m3
2000003,7,08/01/2010 22,08/01/2010 23,10,ug/m3
2000003,7,08/01/2010 23,09/01/2010 00,9,ug/m3
2000003,7,09/01/2010 00,09/01/2010 01,5,ug/m3
2000003,7,09/01/2010 02,09/01/2010 03,11,ug/m3
2000003,7,09/01/2010 03,09/01/2010 04,11,ug/m3
2000003,7,09/01/2010 04,09/01/2010 05,18,ug/m3
2000003,7,09/01/2010 05,09/01/2010 06,17,ug/m3
2000003,7,09/01/2010 06,09/01/2010 07,13,ug/m3
2000003,7,09/01/2010 07,09/01/2010 08,11,ug/m3
2000003,7,09/01/2010 08,09/01/2010 09,9,ug/m3
2000003,7,09/01/2010 09,09/01/2010 10,12,ug/m3
2000003,7,09/01/2010 10,09/01/2010 11,14,ug/m3
2000003,7,09/01/2010 11,09/01/2010 12,15,ug/m3
2000003,7,09/01/2010 12,09/01/2010 13,12,ug/m3
2000003,7,09/01/2010 13,09/01/2010 14,7,ug/m3
2000003,7,09/01/2010 14,09/01/2010 15,5,ug/m3
2000003,7,09/01/2010 15,09/01/2010 16,4,ug/m3
2000003,7,09/01/2010 16,09/01/2010 17,4,ug/m3
2000003,7,09/01/2010 17,09/01/2010 18,3,ug/m3
2000003,7,09/01/2010 18,09/01/2010 19,2,ug/m3
2000003,7,09/01/2010 19,09/01/2010 20,2,ug/m3
2000003,7,09/01/2010 20,09/01/2010 21,3,ug/m3
2000003,7,09/01/2010 21,09/01/2010 22,3,ug/m3
2000003,7,09/01/2010 22,09/01/2010 23,3,ug/m3
2000003,7,09/01/2010 23,10/01/2010 00,3,ug/m3
2000003,7,10/01/2010 00,10/01/2010 01,3,ug/m3
2000003,7,10/01/2010 02,10/01/2010 03,3,ug/m3
2000003,7,10/01/2010 03,10/01/2010 04,2,ug/m3
2000003,7,10/01/2010 04,10/01/2010 05,2,ug/m3
2000003,7,10/01/2010 05,10/01/2010 06,2,ug/m3
2000003,7,10/01/2010 06,10/01/2010 07,3,ug/m3
2000003,7,10/01/2010 07,10/01/2010 08,2,ug/m3
2000003,7,10/01/2010 08,10/01/2010 09,3,ug/m3
2000003,7,10/01/2010 09,10/01/2010 10,6,ug/m3
2000003,7,10/01/2010 10,10/01/2010 11,16,ug/m3
2000003,7,10/01/2010 11,10/01/2010 12,23,ug/m3
2000003,7,10/01/2010 12,10/01/2010 13,31,ug/m3
2000003,7,10/01/2010 13,10/01/2010 14,45,ug/m3
2000003,7,10/01/2010 14,10/01/2010 15,45,ug/m3
2000003,7,10/01/2010 15,10/01/2010 16,47,ug/m3
2000003,7,10/01/2010 16,10/01/2010 17,35,ug/m3
2000003,7,10/01/2010 18,10/01/2010 19,20,ug/m3
2000003,7,10/01/2010 19,10/01/2010 20,17,ug/m3
2000003,7,10/01/2010 20,10/01/2010 21,17,ug/m3
2000003,7,10/01/2010 21,10/01/2010 22,15,ug/m3
2000003,7,10/01/2010 22,10/01/2010 23,12,ug/m3
2000003,7,10/01/2010 23,11/01/2010 00,8,ug/m3
2000003,7,11/01/2010 00,11/01/2010 01,11,ug/m3
2000003,7,11/01/2010 02,11/01/2010 03,13,ug/m3
2000003,7,11/01/2010 03,11/01/2010 04,19,ug/m3
2000003,7,11/01/2010 04,11/01/2010 05,11,ug/m3
2000003,7,11/01/2010 05,11/01/2010 06,8,ug/m3
2000003,7,11/01/2010 06,11/01/2010 07,9,ug/m3
2000003,7,11/01/2010 07,11/01/2010 08,10,ug/m3
2000003,7,11/01/2010 08,11/01/2010 09,9,ug/m3
2000003,7,11/01/2010 09,11/01/2010 10,7,ug/m3
2000003,7,11/01/2010 10,11/01/2010 11,9,ug/m3
2000003,7,11/01/2010 11,11/01/2010 12,7,ug/m3
2000003,7,11/01/2010 12,11/01/2010 13,10,ug/m3
2000003,7,11/01/2010 13,11/01/2010 14,9,ug/m3
2000003,7,11/01/2010 14,11/01/2010 15,7,ug/m3
2000003,7,11/01/2010 15,11/01/2010 16,8,ug/m3
2000003,7,11/01/2010 16,11/01/2010 17,8,ug/m3
2000003,7,11/01/2010 17,11/01/2010 18,7,ug/m3
2000003,7,11/01/2010 18,11/01/2010 19,8,ug/m3
2000003,7,11/01/2010 19,11/01/2010 20,6,ug/m3
2000003,7,11/01/2010 20,11/01/2010 21,7,ug/m3
2000003,7,11/01/2010 21,11/01/2010 22,6,ug/m3
2000003,7,11/01/2010 22,11/01/2010 23,5,ug/m3
2000003,7,11/01/2010 23,12/01/2010 00,6,ug/m3
2000003,7,12/01/2010 00,12/01/2010 01,4,ug/m3
2000003,7,12/01/2010 02,12/01/2010 03,5,ug/m3
2000003,7,12/01/2010 03,12/01/2010 04,5,ug/m3
2000003,7,12/01/2010 04,12/01/2010 05,5,ug/m3
2000003,7,12/01/2010 05,12/01/2010 06,5,ug/m3
2000003,7,12/01/2010 06,12/01/2010 07,5,ug/m3
2000003,7,12/01/2010 07,12/01/2010 08,4,ug/m3
2000003,7,12/01/2010 08,12/01/2010 09,5,ug/m3
2000003,7,12/01/2010 09,12/01/2010 10,6,ug/m3
2000003,7,12/01/2010 10,12/01/2010 11,7,ug/m3
2000003,7,12/01/2010 11,12/01/2010 12,7,ug/m3
2000003,7,12/01/2010 12,12/01/2010 13,10,ug/m3
2000003,7,12/01/2010 13,12/01/2010 14,12,ug/m3
2000003,7,12/01/2010 14,12/01/2010 15,13,ug/m3
2000003,7,12/01/2010 15,12/01/2010 16,11,ug/m3
2000003,7,12/01/2010 16,12/01/2010 17,9,ug/m3
2000003,7,12/01/2010 17,12/01/2010 18,8,ug/m3
2000003,7,12/01/2010 18,12/01/2010 19,9,ug/m3
2000003,7,12/01/2010 19,12/01/2010 20,9,ug/m3
2000003,7,12/01/2010 20,12/01/2010 21,8,ug/m3
2000003,7,12/01/2010 21,12/01/2010 22,8,ug/m3
2000003,7,12/01/2010 22,12/01/2010 23,7,ug/m3
2000003,7,12/01/2010 23,13/01/2010 00,7,ug/m3
2000003,7,13/01/2010 00,13/01/2010 01,8,ug/m3
2000003,7,13/01/2010 02,13/01/2010 03,7,ug/m3
2000003,7,13/01/2010 03,13/01/2010 04,7,ug/m3
2000003,7,13/01/2010 04,13/01/2010 05,7,ug/m3
2000003,7,13/01/2010 05,13/01/2010 06,7,ug/m3
2000003,7,13/01/2010 06,13/01/2010 07,6,ug/m3
2000003,7,13/01/2010 07,13/01/2010 08,6,ug/m3
2000003,7,13/01/2010 08,13/01/2010 09,7,ug/m3
2000003,7,13/01/2010 09,13/01/2010 10,7,ug/m3
2000003,7,13/01/2010 10,13/01/2010 11,8,ug/m3
2000003,7,13/01/2010 11,13/01/2010 12,9,ug/m3
2000003,7,13/01/2010 12,13/01/2010 13,9,ug/m3
2000003,7,13/01/2010 13,13/01/2010 14,8,ug/m3
2000003,7,13/01/2010 14,13/01/2010 15,7,ug/m3
2000003,7,13/01/2010 15,13/01/2010 16,7,ug/m3
2000003,7,13/01/2010 16,13/01/2010 17,6,ug/m3
2000003,7,13/01/2010 17,13/01/2010 18,6,ug/m3
2000003,7,13/01/2010 18,13/01/2010 19,6,ug/m3
2000003,7,13/01/2010 19,13/01/2010 20,5,ug/m3
2000003,7,13/01/2010 20,13/01/2010 21,7,ug/m3
2000003,7,13/01/2010 21,13/01/2010 22,5,ug/m3
2000003,7,13/01/2010 22,13/01/2010 23,6,ug/m3
2000003,7,13/01/2010 23,14/01/2010 00,7,ug/m3
2000003,7,14/01/2010 00,14/01/2010 01,6,ug/m3
2000003,7,14/01/2010 02,14/01/2010 03,5,ug/m3
2000003,7,14/01/2010 03,14/01/2010 04,5,ug/m3
2000003,7,14/01/2010 04,14/01/2010 05,7,ug/m3
2000003,7,14/01/2010 05,14/01/2010 06,5,ug/m3
2000003,7,14/01/2010 06,14/01/2010 07,6,ug/m3
2000003,7,14/01/2010 07,14/01/2010 08,7,ug/m3
2000003,7,14/01/2010 08,14/01/2010 09,5,ug/m3
2000003,7,14/01/2010 09,14/01/2010 10,6,ug/m3
2000003,7,14/01/2010 10,14/01/2010 11,7,ug/m3
2000003,7,14/01/2010 11,14/01/2010 12,8,ug/m3
2000003,7,14/01/2010 12,14/01/2010 13,10,ug/m3
2000003,7,14/01/2010 13,14/01/2010 14,9,ug/m3
2000003,7,14/01/2010 14,14/01/2010 15,7,ug/m3
2000003,7,14/01/2010 15,14/01/2010 16,8,ug/m3
2000003,7,14/01/2010 16,14/01/2010 17,5,ug/m3
2000003,7,14/01/2010 17,14/01/2010 18,10,ug/m3
2000003,7,14/01/2010 18,14/01/2010 19,11,ug/m3
2000003,7,14/01/2010 19,14/01/2010 20,8,ug/m3
2000003,7,14/01/2010 20,14/01/2010 21,9,ug/m3
2000003,7,14/01/2010 21,14/01/2010 22,10,ug/m3
2000003,7,14/01/2010 22,14/01/2010 23,8,ug/m3
2000003,7,14/01/2010 23,15/01/2010 00,9,ug/m3
2000003,7,15/01/2010 00,15/01/2010 01,9,ug/m3
2000003,7,15/01/2010 02,15/01/2010 03,12,ug/m3
2000003,7,15/01/2010 03,15/01/2010 04,13,ug/m3
2000003,7,15/01/2010 04,15/01/2010 05,13,ug/m3
2000003,7,15/01/2010 05,15/01/2010 06,13,ug/m3
2000003,7,15/01/2010 06,15/01/2010 07,10,ug/m3
2000003,7,15/01/2010 07,15/01/2010 08,5,ug/m3
2000003,7,15/01/2010 08,15/01/2010 09,6,ug/m3
2000003,7,15/01/2010 09,15/01/2010 10,7,ug/m3
2000003,7,15/01/2010 10,15/01/2010 11,14,ug/m3
2000003,7,15/01/2010 11,15/01/2010 12,7,ug/m3
2000003,7,15/01/2010 12,15/01/2010 13,8,ug/m3
2000003,7,15/01/2010 13,15/01/2010 14,11,ug/m3
2000003,7,15/01/2010 14,15/01/2010 15,9,ug/m3
2000003,7,15/01/2010 15,15/01/2010 16,8,ug/m3
2000003,7,15/01/2010 16,15/01/2010 17,8,ug/m3
2000003,7,15/01/2010 17,15/01/2010 18,10,ug/m3
2000003,7,15/01/2010 18,15/01/2010 19,8,ug/m3
2000003,7,15/01/2010 19,15/01/2010 20,9,ug/m3
2000003,7,15/01/2010 20,15/01/2010 21,6,ug/m3
2000003,7,15/01/2010 21,15/01/2010 22,6,ug/m3
2000003,7,15/01/2010 22,15/01/2010 23,7,ug/m3
2000003,7,15/01/2010 23,16/01/2010 00,6,ug/m3
2000003,7,16/01/2010 00,16/01/2010 01,7,ug/m3
2000003,7,16/01/2010 02,16/01/2010 03,5,ug/m3
2000003,7,16/01/2010 03,16/01/2010 04,7,ug/m3
2000003,7,16/01/2010 04,16/01/2010 05,5,ug/m3
2000003,7,16/01/2010 05,16/01/2010 06,5,ug/m3
2000003,7,16/01/2010 06,16/01/2010 07,5,ug/m3
2000003,7,16/01/2010 07,16/01/2010 08,6,ug/m3
2000003,7,16/01/2010 08,16/01/2010 09,8,ug/m3
2000003,7,16/01/2010 09,16/01/2010 10,11,ug/m3
2000003,7,16/01/2010 10,16/01/2010 11,12,ug/m3
2000003,7,16/01/2010 11,16/01/2010 12,11,ug/m3
2000003,7,16/01/2010 12,16/01/2010 13,19,ug/m3
2000003,7,16/01/2010 13,16/01/2010 14,33,ug/m3
2000003,7,16/01/2010 14,16/01/2010 15,36,ug/m3
2000003,7,16/01/2010 15,16/01/2010 16,34,ug/m3
2000003,7,16/01/2010 16,16/01/2010 17,32,ug/m3
2000003,7,16/01/2010 17,16/01/2010 18,11,ug/m3
2000003,7,16/01/2010 18,16/01/2010 19,10,ug/m3
2000003,7,16/01/2010 19,16/01/2010 20,7,ug/m3
2000003,7,16/01/2010 20,16/01/2010 21,7,ug/m3
2000003,7,16/01/2010 21,16/01/2010 22,12,ug/m3
2000003,7,16/01/2010 22,16/01/2010 23,11,ug/m3
2000003,7,16/01/2010 23,17/01/2010 00,7,ug/m3
2000003,7,17/01/2010 00,17/01/2010 01,6,ug/m3
2000003,7,17/01/2010 02,17/01/2010 03,5,ug/m3
2000003,7,17/01/2010 03,17/01/2010 04,7,ug/m3
2000003,7,17/01/2010 04,17/01/2010 05,5,ug/m3
2000003,7,17/01/2010 05,17/01/2010 06,4,ug/m3
2000003,7,17/01/2010 06,17/01/2010 07,7,ug/m3
2000003,7,17/01/2010 07,17/01/2010 08,6,ug/m3
2000003,7,17/01/2010 08,17/01/2010 09,5,ug/m3
2000003,7,17/01/2010 09,17/01/2010 10,5,ug/m3
2000003,7,17/01/2010 10,17/01/2010 11,5,ug/m3
2000003,7,17/01/2010 11,17/01/2010 12,6,ug/m3
2000003,7,17/01/2010 12,17/01/2010 13,6,ug/m3
2000003,7,17/01/2010 13,17/01/2010 14,8,ug/m3
2000003,7,17/01/2010 14,17/01/2010 15,9,ug/m3
2000003,7,17/01/2010 15,17/01/2010 16,12,ug/m3
2000003,7,17/01/2010 16,17/01/2010 17,14,ug/m3
2000003,7,17/01/2010 17,17/01/2010 18,16,ug/m3
2000003,7,17/01/2010 18,17/01/2010 19,16,ug/m3
2000003,7,17/01/2010 19,17/01/2010 20,11,ug/m3
2000003,7,17/01/2010 20,17/01/2010 21,11,ug/m3
2000003,7,17/01/2010 21,17/01/2010 22,8,ug/m3
2000003,7,17/01/2010 22,17/01/2010 23,7,ug/m3
2000003,7,17/01/2010 23,18/01/2010 00,5,ug/m3
2000003,7,18/01/2010 00,18/01/2010 01,6,ug/m3
2000003,7,18/01/2010 02,18/01/2010 03,6,ug/m3
2000003,7,18/01/2010 03,18/01/2010 04,7,ug/m3
2000003,7,18/01/2010 04,18/01/2010 05,7,ug/m3
2000003,7,18/01/2010 05,18/01/2010 06,5,ug/m3
2000003,7,18/01/2010 06,18/01/2010 07,5,ug/m3
2000003,7,18/01/2010 07,18/01/2010 08,6,ug/m3
2000003,7,18/01/2010 08,18/01/2010 09,6,ug/m3
2000003,7,18/01/2010 09,18/01/2010 10,7,ug/m3
2000003,7,18/01/2010 10,18/01/2010 11,7,ug/m3
2000003,7,18/01/2010 11,18/01/2010 12,10,ug/m3
2000003,7,18/01/2010 12,18/01/2010 13,10,ug/m3
2000003,7,18/01/2010 13,18/01/2010 14,11,ug/m3
2000003,7,18/01/2010 14,18/01/2010 15,10,ug/m3
2000003,7,18/01/2010 15,18/01/2010 16,9,ug/m3
2000003,7,18/01/2010 16,18/01/2010 17,7,ug/m3
2000003,7,18/01/2010 17,18/01/2010 18,7,ug/m3
2000003,7,18/01/2010 18,18/01/2010 19,5,ug/m3
2000003,7,18/01/2010 19,18/01/2010 20,4,ug/m3
2000003,7,18/01/2010 20,18/01/2010 21,6,ug/m3
2000003,7,18/01/2010 21,18/01/2010 22,5,ug/m3
2000003,7,18/01/2010 22,18/01/2010 23,4,ug/m3
2000003,7,18/01/2010 23,19/01/2010 00,4,ug/m3
2000003,7,19/01/2010 00,19/01/2010 01,6,ug/m3
2000003,7,19/01/2010 02,19/01/2010 03,7,ug/m3
2000003,7,19/01/2010 03,19/01/2010 04,8,ug/m3
2000003,7,19/01/2010 04,19/01/2010 05,7,ug/m3
2000003,7,19/01/2010 05,19/01/2010 06,6,ug/m3
2000003,7,19/01/2010 06,19/01/2010 07,5,ug/m3
2000003,7,19/01/2010 07,19/01/2010 08,8,ug/m3
2000003,7,19/01/2010 08,19/01/2010 09,7,ug/m3
2000003,7,19/01/2010 09,19/01/2010 10,6,ug/m3
2000003,7,19/01/2010 10,19/01/2010 11,6,ug/m3
2000003,7,19/01/2010 11,19/01/2010 12,7,ug/m3
2000003,7,19/01/2010 12,19/01/2010 13,7,ug/m3
2000003,7,19/01/2010 13,19/01/2010 14,8,ug/m3
2000003,7,19/01/2010 14,19/01/2010 15,8,ug/m3
2000003,7,19/01/2010 15,19/01/2010 16,7,ug/m3
2000003,7,19/01/2010 16,19/01/2010 17,6,ug/m3
2000003,7,19/01/2010 17,19/01/2010 18,5,ug/m3
2000003,7,19/01/2010 18,19/01/2010 19,6,ug/m3
2000003,7,19/01/2010 19,19/01/2010 20,5,ug/m3
2000003,7,19/01/2010 20,19/01/2010 21,4,ug/m3
2000003,7,19/01/2010 21,19/01/2010 22,5,ug/m3
2000003,7,19/01/2010 22,19/01/2010 23,6,ug/m3
2000003,7,19/01/2010 23,20/01/2010 00,6,ug/m3
2000003,7,20/01/2010 00,20/01/2010 01,7,ug/m3
2000003,7,20/01/2010 02,20/01/2010 03,8,ug/m3
2000003,7,20/01/2010 03,20/01/2010 04,8,ug/m3
2000003,7,20/01/2010 04,20/01/2010 05,5,ug/m3
2000003,7,20/01/2010 05,20/01/2010 06,5,ug/m3
