COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
2000004,38,05/01/2014 18,05/01/2014 19,26,ug/m3
2000004,38,05/01/2014 19,05/01/2014 20,31,ug/m3
2000004,38,05/01/2014 20,05/01/2014 21,29,ug/m3
2000004,38,05/01/2014 21,05/01/2014 22,22,ug/m3
2000004,38,05/01/2014 22,05/01/2014 23,21,ug/m3
2000004,38,05/01/2014 23,06/01/2014 00,17,ug/m3
2000004,38,06/01/2014 00,06/01/2014 01,8,ug/m3
2000004,38,06/01/2014 01,06/01/2014 02,6,ug/m3
2000004,38,06/01/2014 03,06/01/2014 04,4,ug/m3
2000004,38,06/01/2014 04,06/01/2014 05,4,ug/m3
2000004,38,06/01/2014 05,06/01/2014 06,6,ug/m3
2000004,38,06/01/2014 06,06/01/2014 07,15,ug/m3
2000004,38,06/01/2014 07,06/01/2014 08,32,ug/m3
2000004,38,06/01/2014 08,06/01/2014 09,61,ug/m3
2000004,38,06/01/2014 09,06/01/2014 10,58,ug/m3
2000004,38,06/01/2014 10,06/01/2014 11,48,ug/m3
2000004,38,06/01/2014 11,06/01/2014 12,32,ug/m3
2000004,38,06/01/2014 12,06/01/2014 13,20,ug/m3
2000004,38,06/01/2014 13,06/01/2014 14,15,ug/m3
2000004,38,06/01/2014 14,06/01/2014 15,18,ug/m3
2000004,38,06/01/2014 15,06/01/2014 16,14,ug/m3
2000004,38,06/01/2014 16,06/01/2014 17,33,ug/m3
2000004,38,06/01/2014 17,06/01/2014 18,152,ug/m3
2000004,38,06/01/2014 18,06/01/2014 19,142,ug/m3
2000004,38,06/01/2014 19,06/01/2014 20,98,ug/m3
2000004,38,06/01/2014 20,06/01/2014 21,144,ug/m3
2000004,38,06/01/2014 21,06/01/2014 22,112,ug/m3
2000004,38,06/01/2014 22,06/01/2014 23,55,ug/m3
2000004,38,06/01/2014 23,07/01/2014 00,33,ug/m3
2000004,38,07/01/2014 00,07/01/2014 01,18,ug/m3
2000004,38,07/01/2014 01,07/01/2014 02,9,ug/m3
2000004,38,07/01/2014 03,07/01/2014 04,5,ug/m3
2000004,38,07/01/2014 04,07/01/2014 05,7,ug/m3
2000004,38,07/01/2014 05,07/01/2014 06,17,ug/m3
2000004,38,07/01/2014 06,07/01/2014 07,48,ug/m3
2000004,38,07/01/2014 07,07/01/2014 08,152,ug/m3
2000004,38,07/01/2014 08,07/01/2014 09,156,ug/m3
2000004,38,07/01/2014 09,07/01/2014 10,172,ug/m3
2000004,38,07/01/2014 10,07/01/2014 11,139,ug/m3
2000004,38,07/01/2014 11,07/01/2014 12,81,ug/m3
2000004,38,07/01/2014 12,07/01/2014 13,51,ug/m3
2000004,38,07/01/2014 13,07/01/2014 14,44,ug/m3
2000004,38,07/01/2014 14,07/01/2014 15,29,ug/m3
2000004,38,07/01/2014 15,07/01/2014 16,34,ug/m3
2000004,38,07/01/2014 16,07/01/2014 17,52,ug/m3
2000004,38,07/01/2014 17,07/01/2014 18,112,ug/m3
2000004,38,07/01/2014 18,07/01/2014 19,159,ug/m3
2000004,38,07/01/2014 19,07/01/2014 20,161,ug/m3
2000004,38,07/01/2014 20,07/01/2014 21,148,ug/m3
2000004,38,07/01/2014 21,07/01/2014 22,139,ug/m3
2000004,38,07/01/2014 22,07/01/2014 23,89,ug/m3
2000004,38,07/01/2014 23,08/01/2014 00,77,ug/m3
2000004,38,08/01/2014 00,08/01/2014 01,65,ug/m3
2000004,38,08/01/2014 01,08/01/2014 02,67,ug/m3
2000004,38,08/01/2014 03,08/01/2014 04,41,ug/m3
2000004,38,08/01/2014 04,08/01/2014 05,24,ug/m3
2000004,38,08/01/2014 05,08/01/2014 06,25,ug/m3
2000004,38,08/01/2014 06,08/01/2014 07,58,ug/m3
2000004,38,08/01/2014 07,08/01/2014 08,110,ug/m3
2000004,38,08/01/2014 08,08/01/2014 09,116,ug/m3
2000004,38,08/01/2014 09,08/01/2014 10,78,ug/m3
2000004,38,08/01/2014 10,08/01/2014 11,53,ug/m3
2000004,38,08/01/2014 11,08/01/2014 12,65,ug/m3
2000004,38,08/01/2014 12,08/01/2014 13,55,ug/m3
2000004,38,08/01/2014 13,08/01/2014 14,67,ug/m3
2000004,38,08/01/2014 14,08/01/2014 15,45,ug/m3
2000004,38,08/01/2014 15,08/01/2014 16,38,ug/m3
2000004,38,08/01/2014 16,08/01/2014 17,59,ug/m3
2000004,38,08/01/2014 17,08/01/2014 18,64,ug/m3
2000004,38,08/01/2014 18,08/01/2014 19,86,ug/m3
2000004,38,08/01/2014 19,08/01/2014 20,116,ug/m3
2000004,38,08/01/2014 20,08/01/2014 21,95,ug/m3
2000004,38,08/01/2014 21,08/01/2014 22,101,ug/m3
2000004,38,08/01/2014 22,08/01/2014 23,109,ug/m3
2000004,38,08/01/2014 23,09/01/2014 00,77,ug/m3
2000004,38,09/01/2014 00,09/01/2014 01,53,ug/m3
2000004,38,09/01/2014 01,09/01/2014 02,50,ug/m3
2000004,38,09/01/2014 03,09/01/2014 04,43,ug/m3
2000004,38,09/01/2014 04,09/01/2014 05,35,ug/m3
2000004,38,09/01/2014 05,09/01/2014 06,32,ug/m3
2000004,38,09/01/2014 06,09/01/2014 07,49,ug/m3
2000004,38,09/01/2014 07,09/01/2014 08,78,ug/m3
2000004,38,09/01/2014 08,09/01/2014 09,105,ug/m3
2000004,38,09/01/2014 09,09/01/2014 10,110,ug/m3
2000004,38,09/01/2014 10,09/01/2014 11,58,ug/m3
2000004,38,09/01/2014 11,09/01/2014 12,58,ug/m3
2000004,38,09/01/2014 12,09/01/2014 13,50,ug/m3
2000004,38,09/01/2014 13,09/01/2014 14,31,ug/m3
2000004,38,09/01/2014 14,09/01/2014 15,36,ug/m3
2000004,38,09/01/2014 15,09/01/2014 16,35,ug/m3
2000004,38,09/01/2014 16,09/01/2014 17,81,ug/m3
2000004,38,09/01/2014 17,09/01/2014 18,135,ug/m3
2000004,38,09/01/2014 18,09/01/2014 19,183,ug/m3
2000004,38,09/01/2014 19,09/01/2014 20,136,ug/m3
2000004,38,09/01/2014 20,09/01/2014 21,137,ug/m3
2000004,38,09/01/2014 21,09/01/2014 22,123,ug/m3
2000004,38,09/01/2014 22,09/01/2014 23,56,ug/m3
2000004,38,09/01/2014 23,10/01/2014 00,64,ug/m3
2000004,38,10/01/2014 00,10/01/2014 01,54,ug/m3
2000004,38,10/01/2014 01,10/01/2014 02,34,ug/m3
2000004,38,10/01/2014 03,10/01/2014 04,10,ug/m3
2000004,38,10/01/2014 04,10/01/2014 05,10,ug/m3
2000004,38,10/01/2014 05,10/01/2014 06,14,ug/m3
2000004,38,10/01/2014 06,10/01/2014 07,30,ug/m3
2000004,38,10/01/2014 07,10/01/2014 08,61,ug/m3
2000004,38,10/01/2014 08,10/01/2014 09,105,ug/m3
2000004,38,10/01/2014 09,10/01/2014 10,93,ug/m3
2000004,38,10/01/2014 10,10/01/2014 11,112,ug/m3
2000004,38,10/01/2014 11,10/01/2014 12,40,ug/m3
2000004,38,10/01/2014 12,10/01/2014 13,27,ug/m3
2000004,38,10/01/2014 13,10/01/2014 14,23,ug/m3
2000004,38,10/01/2014 14,10/01/2014 15,32,ug/m3
2000004,38,10/01/2014 15,10/01/2014 16,26,ug/m3
2000004,38,10/01/2014 16,10/01/2014 17,27,ug/m3
2000004,38,10/01/2014 17,10/01/2014 18,31,ug/m3
2000004,38,10/01/2014 18,10/01/2014 19,53,ug/m3
2000004,38,10/01/2014 19,10/01/2014 20,55,ug/m3
2000004,38,10/01/2014 20,10/01/2014 21,52,ug/m3
2000004,38,10/01/2014 21,10/01/2014 22,45,ug/m3
2000004,38,10/01/2014 22,10/01/2014 23,35,ug/m3
2000004,38,10/01/2014 23,11/01/2014 00,32,ug/m3
2000004,38,11/01/2014 00,11/01/2014 01,31,ug/m3
2000004,38,11/01/2014 01,11/01/2014 02,31,ug/m3
2000004,38,11/01/2014 03,11/01/2014 04,36,ug/m3
2000004,38,11/01/2014 04,11/01/2014 05,36,ug/m3
2000004,38,11/01/2014 05,11/01/2014 06,35,ug/m3
2000004,38,11/01/2014 06,11/01/2014 07,53,ug/m3
2000004,38,11/01/2014 07,11/01/2014 08,72,ug/m3
2000004,38,11/01/2014 08,11/01/2014 09,79,ug/m3
2000004,38,11/01/2014 09,11/01/2014 10,82,ug/m3
2000004,38,11/01/2014 10,11/01/2014 11,98,ug/m3
2000004,38,11/01/2014 11,11/01/2014 12,88,ug/m3
2000004,38,11/01/2014 12,11/01/2014 13,85,ug/m3
2000004,38,11/01/2014 13,11/01/2014 14,86,ug/m3
2000004,38,11/01/2014 14,11/01/2014 15,69,ug/m3
2000004,38,11/01/2014 15,11/01/2014 16,69,ug/m3
2000004,38,11/01/2014 16,11/01/2014 17,87,ug/m3
2000004,38,11/01/2014 17,11/01/2014 18,98,ug/m3
2000004,38,11/01/2014 18,11/01/2014 19,107,ug/m3
2000004,38,11/01/2014 19,11/01/2014 20,77,ug/m3
2000004,38,11/01/2014 20,11/01/2014 21,81,ug/m3
2000004,38,11/01/2014 21,11/01/2014 22,55,ug/m3
2000004,38,11/01/2014 22,11/01/2014 23,58,ug/m3
2000004,38,11/01/2014 23,12/01/2014 00,42,ug/m3
2000004,38,12/01/2014 00,12/01/2014 01,36,ug/m3
2000004,38,12/01/2014 01,12/01/2014 02,37,ug/m3
2000004,38,12/01/2014 03,12/01/2014 04,33,ug/m3
2000004,38,12/01/2014 04,12/01/2014 05,30,ug/m3
2000004,38,12/01/2014 05,12/01/2014 06,28,ug/m3
2000004,38,12/01/2014 06,12/01/2014 07,36,ug/m3
2000004,38,12/01/2014 07,12/01/2014 08,52,ug/m3
2000004,38,12/01/2014 08,12/01/2014 09,42,ug/m3
2000004,38,12/01/2014 09,12/01/2014 10,38,ug/m3
2000004,38,12/01/2014 10,12/01/2014 11,40,ug/m3
2000004,38,12/01/2014 11,12/01/2014 12,26,ug/m3
2000004,38,12/01/2014 12,12/01/2014 13,21,ug/m3
2000004,38,12/01/2014 13,12/01/2014 14,23,ug/m3
2000004,38,12/01/2014 14,12/01/2014 15,18,ug/m3
2000004,38,12/01/2014 15,12/01/2014 16,10,ug/m3
2000004,38,12/01/2014 16,12/01/2014 17,10,ug/m3
2000004,38,12/01/2014 17,12/01/2014 18,9,ug/m3
2000004,38,12/01/2014 18,12/01/2014 19,8,ug/m3
2000004,38,12/01/2014 19,12/01/2014 20,14,ug/m3
2000004,38,12/01/2014 20,12/01/2014 21,12,ug/m3
2000004,38,12/01/2014 21,12/01/2014 22,11,ug/m3
2000004,38,12/01/2014 22,12/01/2014 23,11,ug/m3
2000004,38,12/01/2014 23,13/01/2014 00,11,ug/m3
2000004,38,13/01/2014 00,13/01/2014 01,10,ug/m3
2000004,38,13/01/2014 01,13/01/2014 02,7,ug/m3
2000004,38,13/01/2014 03,13/01/2014 04,3,ug/m3
2000004,38,13/01/2014 04,13/01/2014 05,4,ug/m3
2000004,38,13/01/2014 05,13/01/2014 06,5,ug/m3
2000004,38,13/01/2014 06,13/01/2014 07,9,ug/m3
2000004,38,13/01/2014 07,13/01/2014 08,15,ug/m3
2000004,38,13/01/2014 08,13/01/2014 09,32,ug/m3
2000004,38,13/01/2014 09,13/01/2014 10,33,ug/m3
2000004,38,13/01/2014 10,13/01/2014 11,36,ug/m3
2000004,38,13/01/2014 11,13/01/2014 12,36,ug/m3
2000004,38,13/01/2014 12,13/01/2014 13,41,ug/m3
2000004,38,13/01/2014 13,13/01/2014 14,36,ug/m3
2000004,38,13/01/2014 14,13/01/2014 15,33,ug/m3
2000004,38,13/01/2014 15,13/01/2014 16,28,ug/m3
2000004,38,13/01/2014 16,13/01/2014 17,27,ug/m3
2000004,38,13/01/2014 17,13/01/2014 18,25,ug/m3
2000004,38,13/01/2014 18,13/01/2014 19,29,ug/m3
2000004,38,13/01/2014 19,13/01/2014 20,28,ug/m3
2000004,38,13/01/2014 20,13/01/2014 21,22,ug/m3
2000004,38,13/01/2014 21,13/01/2014 22,15,ug/m3
2000004,38,13/01/2014 22,13/01/2014 23,10,ug/m3
2000004,38,13/01/2014 23,14/01/2014 00,8,ug/m3
2000004,38,14/01/2014 00,14/01/2014 01,6,ug/m3
2000004,38,14/01/2014 01,14/01/2014 02,3,ug/m3
2000004,38,14/01/2014 03,14/01/2014 04,2,ug/m3
2000004,38,14/01/2014 04,14/01/2014 05,3,ug/m3
2000004,38,14/01/2014 05,14/01/2014 06,4,ug/m3
2000004,38,14/01/2014 06,14/01/2014 07,9,ug/m3
2000004,38,14/01/2014 07,14/01/2014 08,33,ug/m3
2000004,38,14/01/2014 08,14/01/2014 09,41,ug/m3
2000004,38,14/01/2014 09,14/01/2014 10,35,ug/m3
2000004,38,14/01/2014 10,14/01/2014 11,58,ug/m3
2000004,38,14/01/2014 11,14/01/2014 12,51,ug/m3
2000004,38,14/01/2014 12,14/01/2014 13,50,ug/m3
2000004,38,14/01/2014 13,14/01/2014 14,49,ug/m3
2000004,38,14/01/2014 14,14/01/2014 15,52,ug/m3
2000004,38,14/01/2014 15,14/01/2014 16,47,ug/m3
2000004,38,14/01/2014 16,14/01/2014 17,42,ug/m3
2000004,38,14/01/2014 17,14/01/2014 18,66,ug/m3
2000004,38,14/01/2014 18,14/01/2014 19,83,ug/m3
2000004,38,14/01/2014 19,14/01/2014 20,76,ug/m3
2000004,38,14/01/2014 20,14/01/2014 21,48,ug/m3
2000004,38,14/01/2014 21,14/01/2014 22,23,ug/m3
2000004,38,14/01/2014 22,14/01/2014 23,13,ug/m3
2000004,38,14/01/2014 23,15/01/2014 00,11,ug/m3
2000004,38,15/01/2014 00,15/01/2014 01,8,ug/m3
2000004,38,15/01/2014 01,15/01/2014 02,6,ug/m3
2000004,38,15/01/2014 03,15/01/2014 04,4,ug/m3
2000004,38,15/01/2014 04,15/01/2014 05,5,ug/m3
2000004,38,15/01/2014 05,15/01/2014 06,6,ug/m3
2000004,38,15/01/2014 06,15/01/2014 07,17,ug/m3
2000004,38,15/01/2014 07,15/01/2014 08,49,ug/m3
2000004,38,15/01/2014 08,15/01/2014 09,81,ug/m3
2000004,38,15/01/2014 09,15/01/2014 10,48,ug/m3
2000004,38,15/01/2014 10,15/01/2014 11,40,ug/m3
2000004,38,15/01/2014 11,15/01/2014 12,28,ug/m3
2000004,38,15/01/2014 12,15/01/2014 13,42,ug/m3
2000004,38,15/01/2014 13,15/01/2014 14,39,ug/m3
2000004,38,15/01/2014 14,15/01/2014 15,27,ug/m3
2000004,38,15/01/2014 15,15/01/2014 16,30,ug/m3
2000004,38,15/01/2014 16,15/01/2014 17,31,ug/m3
2000004,38,15/01/2014 17,15/01/2014 18,59,ug/m3
2000004,38,15/01/2014 18,15/01/2014 19,89,ug/m3
2000004,38,15/01/2014 19,15/01/2014 20,104,ug/m3
2000004,38,15/01/2014 20,15/01/2014 21,92,ug/m3
2000004,38,15/01/2014 21,15/01/2014 22,77,ug/m3
2000004,38,15/01/2014 22,15/01/2014 23,81,ug/m3
2000004,38,15/01/2014 23,16/01/2014 00,83,ug/m3
2000004,38,16/01/2014 00,16/01/2014 01,84,ug/m3
2000004,38,16/01/2014 01,16/01/2014 02,88,ug/m3
2000004,38,16/01/2014 03,16/01/2014 04,33,ug/m3
2000004,38,16/01/2014 04,16/01/2014 05,29,ug/m3
2000004,38,16/01/2014 05,16/01/2014 06,30,ug/m3
2000004,38,16/01/2014 06,16/01/2014 07,92,ug/m3
2000004,38,16/01/2014 07,16/01/2014 08,98,ug/m3
2000004,38,16/01/2014 08,16/01/2014 09,110,ug/m3
2000004,38,16/01/2014 09,16/01/2014 10,93,ug/m3
2000004,38,16/01/2014 10,16/01/2014 11,73,ug/m3
2000004,38,16/01/2014 11,16/01/2014 12,73,ug/m3
2000004,38,16/01/2014 12,16/01/2014 13,86,ug/m3
2000004,38,16/01/2014 13,16/01/2014 14,64,ug/m3
2000004,38,16/01/2014 14,16/01/2014 15,50,ug/m3
2000004,38,16/01/2014 15,16/01/2014 16,46,ug/m3
2000004,38,16/01/2014 16,16/01/2014 17,51,ug/m3
2000004,38,16/01/2014 17,16/01/2014 18,46,ug/m3
2000004,38,16/01/2014 18,16/01/2014 19,48,ug/m3
2000004,38,16/01/2014 19,16/01/2014 20,54,ug/m3
2000004,38,16/01/2014 20,16/01/2014 21,65,ug/m3
2000004,38,16/01/2014 21,16/01/2014 22,49,ug/m3
2000004,38,16/01/2014 22,16/01/2014 23,37,ug/m3
2000004,38,16/01/2014 23,17/01/2014 00,32,ug/m3
2000004,38,17/01/2014 00,17/01/2014 01,19,ug/m3
2000004,38,17/01/2014 01,17/01/2014 02,9,ug/m3
2000004,38,17/01/2014 03,17/01/2014 04,4,ug/m3
2000004,38,17/01/2014 04,17/01/2014 05,4,ug/m3
2000004,38,17/01/2014 05,17/01/2014 06,6,ug/m3
2000004,38,17/01/2014 06,17/01/2014 07,29,ug/m3
2000004,38,17/01/2014 07,17/01/2014 08,75,ug/m3
2000004,38,17/01/2014 08,17/01/2014 09,96,ug/m3
2000004,38,17/01/2014 09,17/01/2014 10,71,ug/m3
2000004,38,17/01/2014 10,17/01/2014 11,85,ug/m3
2000004,38,17/01/2014 11,17/01/2014 12,80,ug/m3
2000004,38,17/01/2014 12,17/01/2014 13,87,ug/m3
2000004,38,17/01/2014 13,17/01/2014 14,75,ug/m3
2000004,38,17/01/2014 14,17/01/2014 15,74,ug/m3
2000004,38,17/01/2014 15,17/01/2014 16,90,ug/m3
2000004,38,17/01/2014 16,17/01/2014 17,93,ug/m3
2000004,38,17/01/2014 17,17/01/2014 18,90,ug/m3
2000004,38,17/01/2014 18,17/01/2014 19,108,ug/m3
2000004,38,17/01/2014 19,17/01/2014 20,103,ug/m3
2000004,38,17/01/2014 20,17/01/2014 21,79,ug/m3
2000004,38,17/01/2014 21,17/01/2014 22,65,ug/m3
2000004,38,17/01/2014 22,17/01/2014 23,67,ug/m3
2000004,38,17/01/2014 23,18/01/2014 00,60,ug/m3
2000004,38,18/01/2014 00,18/01/2014 01,48,ug/m3
2000004,38,18/01/2014 01,18/01/2014 02,41,ug/m3
2000004,38,18/01/2014 03,18/01/2014 04,29,ug/m3
2000004,38,18/01/2014 04,18/01/2014 05,31,ug/m3
2000004,38,18/01/2014 05,18/01/2014 06,31,ug/m3
2000004,38,18/01/2014 06,18/01/2014 07,46,ug/m3
2000004,38,18/01/2014 07,18/01/2014 08,68,ug/m3
2000004,38,18/01/2014 08,18/01/2014 09,94,ug/m3
2000004,38,18/01/2014 09,18/01/2014 10,87,ug/m3
2000004,38,18/01/2014 10,18/01/2014 11,85,ug/m3
2000004,38,18/01/2014 11,18/01/2014 12,104,ug/m3
2000004,38,18/01/2014 12,18/01/2014 13,81,ug/m3
2000004,38,18/01/2014 13,18/01/2014 14,61,ug/m3
2000004,38,18/01/2014 14,18/01/2014 15,61,ug/m3
2000004,38,18/01/2014 15,18/01/2014 16,68,ug/m3
2000004,38,18/01/2014 16,18/01/2014 17,63,ug/m3
2000004,38,18/01/2014 17,18/01/2014 18,86,ug/m3
2000004,38,18/01/2014 18,18/01/2014 19,98,ug/m3
2000004,38,18/01/2014 19,18/01/2014 20,93,ug/m3
2000004,38,18/01/2014 20,18/01/2014 21,76,ug/m3
2000004,38,18/01/2014 21,18/01/2014 22,58,ug/m3
2000004,38,18/01/2014 22,18/01/2014 23,61,ug/m3
2000004,38,18/01/2014 23,19/01/2014 00,62,ug/m3
2000004,38,19/01/2014 00,19/01/2014 01,59,ug/m3
2000004,38,19/01/2014 01,19/01/2014 02,50,ug/m3
2000004,38,19/01/2014 03,19/01/2014 04,18,ug/m3
2000004,38,19/01/2014 04,19/01/2014 05,12,ug/m3
2000004,38,19/01/2014 05,19/01/2014 06,13,ug/m3
2000004,38,19/01/2014 06,19/01/2014 07,22,ug/m3
2000004,38,19/01/2014 07,19/01/2014 08,26,ug/m3
2000004,38,19/01/2014 08,19/01/2014 09,30,ug/m3
2000004,38,19/01/2014 09,19/01/2014 10,34,ug/m3
2000004,38,19/01/2014 10,19/01/2014 11,35,ug/m3
2000004,38,19/01/2014 11,19/01/2014 12,32,ug/m3
2000004,38,19/01/2014 12,19/01/2014 13,40,ug/m3
2000004,38,19/01/2014 13,19/01/2014 14,31,ug/m3
2000004,38,19/01/2014 14,19/01/2014 15,23,ug/m3
2000004,38,19/01/2014 15,19/01/2014 16,32,ug/m3
2000004,38,19/01/2014 16,19/01/2014 17,33,ug/m3
2000004,38,19/01/2014 17,19/01/2014 18,34,ug/m3
2000004,38,19/01/2014 18,19/01/2014 19,43,ug/m3
2000004,38,19/01/2014 19,19/01/2014 20,58,ug/m3
2000004,38,19/01/2014 20,19/01/2014 21,61,ug/m3
