COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
2000004,9,04/01/2014 18,04/01/2014 19,110,ug/m3
2000004,9,04/01/2014 19,04/01/2014 20,128,ug/m3
2000004,9,04/01/2014 20,04/01/2014 21,98,ug/m3
2000004,9,04/01/2014 21,04/01/2014 22,78,ug/m3
2000004,9,04/01/2014 22,04/01/2014 23,86,ug/m3
2000004,9,04/01/2014 23,05/01/2014 00,73,ug/m3
2000004,9,05/01/2014 00,05/01/2014 01,66,ug/m3
2000004,9,05/01/2014 01,05/01/2014 02,57,ug/m3
2000004,9,05/01/2014 03,05/01/2014 04,49,ug/m3
2000004,9,05/01/2014 04,05/01/2014 05,48,ug/m3
2000004,9,05/01/2014 05,05/01/2014 06,49,ug/m3
2000004,9,05/01/2014 06,05/01/2014 07,59,ug/m3
2000004,9,05/01/2014 07,05/01/2014 08,65,ug/m3
2000004,9,05/01/2014 08,05/01/2014 09,78,ug/m3
2000004,9,05/01/2014 09,05/01/2014 10,77,ug/m3
2000004,9,05/01/2014 10,05/01/2014 11,77,ug/m3
2000004,9,05/01/2014 11,05/01/2014 12,91,ug/m3
2000004,9,05/01/2014 12,05/01/2014 13,119,ug/m3
2000004,9,05/01/2014 13,05/01/2014 14,106,ug/m3
2000004,9,05/01/2014 14,05/01/2014 15,76,ug/m3
2000004,9,05/01/2014 15,05/01/2014 16,78,ug/m3
2000004,9,05/01/2014 16,05/01/2014 17,74,ug/m3
2000004,9,05/01/2014 17,05/01/2014 18,90,ug/m3
2000004,9,05/01/2014 18,05/01/2014 19,81,ug/m3
2000004,9,05/01/2014 19,05/01/2014 20,92,ug/m3
2000004,9,05/01/2014 20,05/01/2014 21,88,ug/m3
2000004,9,05/01/2014 21,05/01/2014 22,75,ug/m3
2000004,9,05/01/2014 22,05/01/2014 23,71,ug/m3
2000004,9,05/01/2014 23,06/01/2014 00,59,ug/m3
2000004,9,06/01/2014 00,06/01/2014 01,39,ug/m3
2000004,9,06/01/2014 01,06/01/2014 02,34,ug/m3
2000004,9,06/01/2014 03,06/01/2014 04,30,ug/m3
2000004,9,06/01/2014 04,06/01/2014 05,31,ug/m3
2000004,9,06/01/2014 05,06/01/2014 06,38,ug/m3
2000004,9,06/01/2014 06,06/01/2014 07,55,ug/m3
2000004,9,06/01/2014 07,06/01/2014 08,83,ug/m3
2000004,9,06/01/2014 08,06/01/2014 09,132,ug/m3
2000004,9,06/01/2014 09,06/01/2014 10,128,ug/m3
2000004,9,06/01/2014 10,06/01/2014 11,115,ug/m3
2000004,9,06/01/2014 11,06/01/2014 12,87,ug/m3
2000004,9,06/01/2014 12,06/01/2014 13,65,ug/m3
2000004,9,06/01/2014 13,06/01/2014 14,54,ug/m3
2000004,9,06/01/2014 14,06/01/2014 15,64,ug/m3
2000004,9,06/01/2014 15,06/01/2014 16,57,ug/m3
2000004,9,06/01/2014 16,06/01/2014 17,93,ug/m3
2000004,9,06/01/2014 17,06/01/2014 18,300,ug/m3
2000004,9,06/01/2014 18,06/01/2014 19,286,ug/m3
2000004,9,06/01/2014 19,06/01/2014 20,206,ug/m3
2000004,9,06/01/2014 20,06/01/2014 21,278,ug/m3
2000004,9,06/01/2014 21,06/01/2014 22,218,ug/m3
2000004,9,06/01/2014 22,06/01/2014 23,119,ug/m3
2000004,9,06/01/2014 23,07/01/2014 00,87,ug/m3
2000004,9,07/01/2014 00,07/01/2014 01,60,ug/m3
2000004,9,07/01/2014 01,07/01/2014 02,34,ug/m3
2000004,9,07/01/2014 03,07/01/2014 04,23,ug/m3
2000004,9,07/01/2014 04,07/01/2014 05,26,ug/m3
2000004,9,07/01/2014 05,07/01/2014 06,51,ug/m3
2000004,9,07/01/2014 06,07/01/2014 07,102,ug/m3
2000004,9,07/01/2014 07,07/01/2014 08,283,ug/m3
2000004,9,07/01/2014 08,07/01/2014 09,289,ug/m3
2000004,9,07/01/2014 09,07/01/2014 10,319,ug/m3
2000004,9,07/01/2014 10,07/01/2014 11,269,ug/m3
2000004,9,07/01/2014 11,07/01/2014 12,179,ug/m3
2000004,9,07/01/2014 12,07/01/2014 13,131,ug/m3
2000004,9,07/01/2014 13,07/01/2014 14,120,ug/m3
2000004,9,07/01/2014 14,07/01/2014 15,91,ug/m3
2000004,9,07/01/2014 15,07/01/2014 16,105,ug/m3
2000004,9,07/01/2014 16,07/01/2014 17,139,ug/m3
2000004,9,07/01/2014 17,07/01/2014 18,235,ug/m3
2000004,9,07/01/2014 18,07/01/2014 19,321,ug/m3
2000004,9,07/01/2014 19,07/01/2014 20,322,ug/m3
2000004,9,07/01/2014 20,07/01/2014 21,299,ug/m3
2000004,9,07/01/2014 21,07/01/2014 22,279,ug/m3
2000004,9,07/01/2014 22,07/01/2014 23,190,ug/m3
2000004,9,07/01/2014 23,08/01/2014 00,167,ug/m3
2000004,9,08/01/2014 00,08/01/2014 01,145,ug/m3
2000004,9,08/01/2014 01,08/01/2014 02,147,ug/m3
2000004,9,08/01/2014 03,08/01/2014 04,102,ug/m3
2000004,9,08/01/2014 04,08/01/2014 05,79,ug/m3
2000004,9,08/01/2014 05,08/01/2014 06,82,ug/m3
2000004,9,08/01/2014 06,08/01/2014 07,137,ug/m3
2000004,9,08/01/2014 07,08/01/2014 08,226,ug/m3
2000004,9,08/01/2014 08,08/01/2014 09,238,ug/m3
2000004,9,08/01/2014 09,08/01/2014 10,175,ug/m3
2000004,9,08/01/2014 10,08/01/2014 11,130,ug/m3
2000004,9,08/01/2014 11,08/01/2014 12,148,ug/m3
2000004,9,08/01/2014 12,08/01/2014 13,131,ug/m3
2000004,9,08/01/2014 13,08/01/2014 14,154,ug/m3
2000004,9,08/01/2014 14,08/01/2014 15,114,ug/m3
2000004,9,08/01/2014 15,08/01/2014 16,105,ug/m3
2000004,9,08/01/2014 16,08/01/2014 17,143,ug/m3
2000004,9,08/01/2014 17,08/01/2014 18,160,ug/m3
2000004,9,08/01/2014 18,08/01/2014 19,203,ug/m3
2000004,9,08/01/2014 19,08/01/2014 20,246,ug/m3
2000004,9,08/01/2014 20,08/01/2014 21,204,ug/m3
2000004,9,08/01/2014 21,08/01/2014 22,216,ug/m3
2000004,9,08/01/2014 22,08/01/2014 23,229,ug/m3
2000004,9,08/01/2014 23,09/01/2014 00,166,ug/m3
2000004,9,09/01/2014 00,09/01/2014 01,119,ug/m3
2000004,9,09/01/2014 01,09/01/2014 02,110,ug/m3
2000004,9,09/01/2014 03,09/01/2014 04,112,ug/m3
2000004,9,09/01/2014 04,09/01/2014 05,99,ug/m3
2000004,9,09/01/2014 05,09/01/2014 06,95,ug/m3
2000004,9,09/01/2014 06,09/01/2014 07,123,ug/m3
2000004,9,09/01/2014 07,09/01/2014 08,174,ug/m3
2000004,9,09/01/2014 08,09/01/2014 09,220,ug/m3
2000004,9,09/01/2014 09,09/01/2014 10,227,ug/m3
2000004,9,09/01/2014 10,09/01/2014 11,137,ug/m3
2000004,9,09/01/2014 11,09/01/2014 12,139,ug/m3
2000004,9,09/01/2014 12,09/01/2014 13,129,ug/m3
2000004,9,09/01/2014 13,09/01/2014 14,92,ug/m3
2000004,9,09/01/2014 14,09/01/2014 15,104,ug/m3
2000004,9,09/01/2014 15,09/01/2014 16,104,ug/m3
2000004,9,09/01/2014 16,09/01/2014 17,188,ug/m3
2000004,9,09/01/2014 17,09/01/2014 18,279,ug/m3
2000004,9,09/01/2014 18,09/01/2014 19,362,ug/m3
2000004,9,09/01/2014 19,09/01/2014 20,274,ug/m3
2000004,9,09/01/2014 20,09/01/2014 21,275,ug/m3
2000004,9,09/01/2014 21,09/01/2014 22,253,ug/m3
2000004,9,09/01/2014 22,09/01/2014 23,126,ug/m3
2000004,9,09/01/2014 23,10/01/2014 00,140,ug/m3
2000004,9,10/01/2014 00,10/01/2014 01,122,ug/m3
2000004,9,10/01/2014 01,10/01/2014 02,88,ug/m3
2000004,9,10/01/2014 03,10/01/2014 04,41,ug/m3
2000004,9,10/01/2014 04,10/01/2014 05,41,ug/m3
2000004,9,10/01/2014 05,10/01/2014 06,51,ug/m3
2000004,9,10/01/2014 06,10/01/2014 07,80,ug/m3
2000004,9,10/01/2014 07,10/01/2014 08,134,ug/m3
2000004,9,10/01/2014 08,10/01/2014 09,213,ug/m3
2000004,9,10/01/2014 09,10/01/2014 10,193,ug/m3
2000004,9,10/01/2014 10,10/01/2014 11,235,ug/m3
2000004,9,10/01/2014 11,10/01/2014 12,110,ug/m3
2000004,9,10/01/2014 12,10/01/2014 13,86,ug/m3
2000004,9,10/01/2014 13,10/01/2014 14,80,ug/m3
2000004,9,10/01/2014 14,10/01/2014 15,101,ug/m3
2000004,9,10/01/2014 15,10/01/2014 16,89,ug/m3
2000004,9,10/01/2014 16,10/01/2014 17,93,ug/m3
2000004,9,10/01/2014 17,10/01/2014 18,101,ug/m3
2000004,9,10/01/2014 18,10/01/2014 19,128,ug/m3
2000004,9,10/01/2014 19,10/01/2014 20,131,ug/m3
2000004,9,10/01/2014 20,10/01/2014 21,124,ug/m3
2000004,9,10/01/2014 21,10/01/2014 22,112,ug/m3
2000004,9,10/01/2014 22,10/01/2014 23,94,ug/m3
2000004,9,10/01/2014 23,11/01/2014 00,91,ug/m3
2000004,9,11/01/2014 00,11/01/2014 01,86,ug/m3
2000004,9,11/01/2014 01,11/01/2014 02,86,ug/m3
2000004,9,11/01/2014 03,11/01/2014 04,94,ug/m3
2000004,9,11/01/2014 04,11/01/2014 05,94,ug/m3
2000004,9,11/01/2014 05,11/01/2014 06,91,ug/m3
2000004,9,11/01/2014 06,11/01/2014 07,121,ug/m3
2000004,9,11/01/2014 07,11/01/2014 08,154,ug/m3
2000004,9,11/01/2014 08,11/01/2014 09,167,ug/m3
2000004,9,11/01/2014 09,11/01/2014 10,170,ug/m3
2000004,9,11/01/2014 10,11/01/2014 11,195,ug/m3
2000004,9,11/01/2014 11,11/01/2014 12,179,ug/m3
2000004,9,11/01/2014 12,11/01/2014 13,177,ug/m3
2000004,9,11/01/2014 13,11/01/2014 14,181,ug/m3
2000004,9,11/01/2014 14,11/01/2014 15,151,ug/m3
2000004,9,11/01/2014 15,11/01/2014 16,153,ug/m3
2000004,9,11/01/2014 16,11/01/2014 17,185,ug/m3
2000004,9,11/01/2014 17,11/01/2014 18,203,ug/m3
2000004,9,11/01/2014 18,11/01/2014 19,218,ug/m3
2000004,9,11/01/2014 19,11/01/2014 20,175,ug/m3
2000004,9,11/01/2014 20,11/01/2014 21,180,ug/m3
2000004,9,11/01/2014 21,11/01/2014 22,133,ug/m3
2000004,9,11/01/2014 22,11/01/2014 23,134,ug/m3
2000004,9,11/01/2014 23,12/01/2014 00,109,ug/m3
2000004,9,12/01/2014 00,12/01/2014 01,96,ug/m3
2000004,9,12/01/2014 01,12/01/2014 02,96,ug/m3
2000004,9,12/01/2014 03,12/01/2014 04,81,ug/m3
2000004,9,12/01/2014 04,12/01/2014 05,70,ug/m3
2000004,9,12/01/2014 05,12/01/2014 06,64,ug/m3
2000004,9,12/01/2014 06,12/01/2014 07,76,ug/m3
2000004,9,12/01/2014 07,12/01/2014 08,108,ug/m3
2000004,9,12/01/2014 08,12/01/2014 09,91,ug/m3
2000004,9,12/01/2014 09,12/01/2014 10,84,ug/m3
2000004,9,12/01/2014 10,12/01/2014 11,91,ug/m3
2000004,9,12/01/2014 11,12/01/2014 12,67,ug/m3
2000004,9,12/01/2014 12,12/01/2014 13,59,ug/m3
2000004,9,12/01/2014 13,12/01/2014 14,65,ug/m3
2000004,9,12/01/2014 14,12/01/2014 15,57,ug/m3
2000004,9,12/01/2014 15,12/01/2014 16,44,ug/m3
2000004,9,12/01/2014 16,12/01/2014 17,42,ug/m3
2000004,9,12/01/2014 17,12/01/2014 18,42,ug/m3
2000004,9,12/01/2014 18,12/01/2014 19,40,ug/m3
2000004,9,12/01/2014 19,12/01/2014 20,59,ug/m3
2000004,9,12/01/2014 20,12/01/2014 21,60,ug/m3
2000004,9,12/01/2014 21,12/01/2014 22,60,ug/m3
2000004,9,12/01/2014 22,12/01/2014 23,61,ug/m3
2000004,9,12/01/2014 23,13/01/2014 00,58,ug/m3
2000004,9,13/01/2014 00,13/01/2014 01,56,ug/m3
2000004,9,13/01/2014 01,13/01/2014 02,50,ug/m3
2000004,9,13/01/2014 03,13/01/2014 04,35,ug/m3
2000004,9,13/01/2014 04,13/01/2014 05,33,ug/m3
2000004,9,13/01/2014 05,13/01/2014 06,34,ug/m3
2000004,9,13/01/2014 06,13/01/2014 07,44,ug/m3
2000004,9,13/01/2014 07,13/01/2014 08,58,ug/m3
2000004,9,13/01/2014 08,13/01/2014 09,86,ug/m3
2000004,9,13/01/2014 09,13/01/2014 10,86,ug/m3
2000004,9,13/01/2014 10,13/01/2014 11,92,ug/m3
2000004,9,13/01/2014 11,13/01/2014 12,90,ug/m3
2000004,9,13/01/2014 12,13/01/2014 13,98,ug/m3
2000004,9,13/01/2014 13,13/01/2014 14,89,ug/m3
2000004,9,13/01/2014 14,13/01/2014 15,88,ug/m3
2000004,9,13/01/2014 15,13/01/2014 16,81,ug/m3
2000004,9,13/01/2014 16,13/01/2014 17,81,ug/m3
2000004,9,13/01/2014 17,13/01/2014 18,77,ug/m3
2000004,9,13/01/2014 18,13/01/2014 19,85,ug/m3
2000004,9,13/01/2014 19,13/01/2014 20,82,ug/m3
2000004,9,13/01/2014 20,13/01/2014 21,71,ug/m3
2000004,9,13/01/2014 21,13/01/2014 22,57,ug/m3
2000004,9,13/01/2014 22,13/01/2014 23,47,ug/m3
2000004,9,13/01/2014 23,14/01/2014 00,42,ug/m3
2000004,9,14/01/2014 00,14/01/2014 01,36,ug/m3
2000004,9,14/01/2014 01,14/01/2014 02,25,ug/m3
2000004,9,14/01/2014 03,14/01/2014 04,24,ug/m3
2000004,9,14/01/2014 04,14/01/2014 05,24,ug/m3
2000004,9,14/01/2014 05,14/01/2014 06,29,ug/m3
2000004,9,14/01/2014 06,14/01/2014 07,41,ug/m3
2000004,9,14/01/2014 07,14/01/2014 08,87,ug/m3
2000004,9,14/01/2014 08,14/01/2014 09,105,ug/m3
2000004,9,14/01/2014 09,14/01/2014 10,93,ug/m3
2000004,9,14/01/2014 10,14/01/2014 11,130,ug/m3
2000004,9,14/01/2014 11,14/01/2014 12,119,ug/m3
2000004,9,14/01/2014 12,14/01/2014 13,118,ug/m3
2000004,9,14/01/2014 13,14/01/2014 14,114,ug/m3
2000004,9,14/01/2014 14,14/01/2014 15,120,ug/m3
2000004,9,14/01/2014 15,14/01/2014 16,113,ug/m3
2000004,9,14/01/2014 16,14/01/2014 17,106,ug/m3
2000004,9,14/01/2014 17,14/01/2014 18,149,ug/m3
2000004,9,14/01/2014 18,14/01/2014 19,181,ug/m3
2000004,9,14/01/2014 19,14/01/2014 20,167,ug/m3
2000004,9,14/01/2014 20,14/01/2014 21,120,ug/m3
2000004,9,14/01/2014 21,14/01/2014 22,75,ug/m3
2000004,9,14/01/2014 22,14/01/2014 23,54,ug/m3
2000004,9,14/01/2014 23,15/01/2014 00,50,ug/m3
2000004,9,15/01/2014 00,15/01/2014 01,40,ug/m3
2000004,9,15/01/2014 01,15/01/2014 02,37,ug/m3
2000004,9,15/01/2014 03,15/01/2014 04,32,ug/m3
2000004,9,15/01/2014 04,15/01/2014 05,31,ug/m3
2000004,9,15/01/2014 05,15/01/2014 06,35,ug/m3
2000004,9,15/01/2014 06,15/01/2014 07,54,ug/m3
2000004,9,15/01/2014 07,15/01/2014 08,116,ug/m3
2000004,9,15/01/2014 08,15/01/2014 09,171,ug/m3
2000004,9,15/01/2014 09,15/01/2014 10,110,ug/m3
2000004,9,15/01/2014 10,15/01/2014 11,96,ug/m3
2000004,9,15/01/2014 11,15/01/2014 12,74,ug/m3
2000004,9,15/01/2014 12,15/01/2014 13,102,ug/m3
2000004,9,15/01/2014 13,15/01/2014 14,95,ug/m3
2000004,9,15/01/2014 14,15/01/2014 15,70,ug/m3
2000004,9,15/01/2014 15,15/01/2014 16,82,ug/m3
2000004,9,15/01/2014 16,15/01/2014 17,91,ug/m3
2000004,9,15/01/2014 17,15/01/2014 18,143,ug/m3
2000004,9,15/01/2014 18,15/01/2014 19,191,ug/m3
2000004,9,15/01/2014 19,15/01/2014 20,217,ug/m3
2000004,9,15/01/2014 20,15/01/2014 21,193,ug/m3
2000004,9,15/01/2014 21,15/01/2014 22,165,ug/m3
2000004,9,15/01/2014 22,15/01/2014 23,169,ug/m3
2000004,9,15/01/2014 23,16/01/2014 00,166,ug/m3
2000004,9,16/01/2014 00,16/01/2014 01,161,ug/m3
2000004,9,16/01/2014 01,16/01/2014 02,164,ug/m3
2000004,9,16/01/2014 03,16/01/2014 04,71,ug/m3
2000004,9,16/01/2014 04,16/01/2014 05,63,ug/m3
2000004,9,16/01/2014 05,16/01/2014 06,67,ug/m3
2000004,9,16/01/2014 06,16/01/2014 07,169,ug/m3
2000004,9,16/01/2014 07,16/01/2014 08,187,ug/m3
2000004,9,16/01/2014 08,16/01/2014 09,208,ug/m3
2000004,9,16/01/2014 09,16/01/2014 10,180,ug/m3
2000004,9,16/01/2014 10,16/01/2014 11,147,ug/m3
2000004,9,16/01/2014 11,16/01/2014 12,149,ug/m3
2000004,9,16/01/2014 12,16/01/2014 13,175,ug/m3
2000004,9,16/01/2014 13,16/01/2014 14,135,ug/m3
2000004,9,16/01/2014 14,16/01/2014 15,110,ug/m3
2000004,9,16/01/2014 15,16/01/2014 16,103,ug/m3
2000004,9,16/01/2014 16,16/01/2014 17,113,ug/m3
2000004,9,16/01/2014 17,16/01/2014 18,104,ug/m3
2000004,9,16/01/2014 18,16/01/2014 19,109,ug/m3
2000004,9,16/01/2014 19,16/01/2014 20,121,ug/m3
2000004,9,16/01/2014 20,16/01/2014 21,141,ug/m3
2000004,9,16/01/2014 21,16/01/2014 22,111,ug/m3
2000004,9,16/01/2014 22,16/01/2014 23,93,ug/m3
2000004,9,16/01/2014 23,17/01/2014 00,82,ug/m3
2000004,9,17/01/2014 00,17/01/2014 01,60,ug/m3
2000004,9,17/01/2014 01,17/01/2014 02,43,ug/m3
2000004,9,17/01/2014 03,17/01/2014 04,33,ug/m3
2000004,9,17/01/2014 04,17/01/2014 05,32,ug/m3
2000004,9,17/01/2014 05,17/01/2014 06,34,ug/m3
2000004,9,17/01/2014 06,17/01/2014 07,76,ug/m3
2000004,9,17/01/2014 07,17/01/2014 08,152,ug/m3
2000004,9,17/01/2014 08,17/01/2014 09,189,ug/m3
2000004,9,17/01/2014 09,17/01/2014 10,149,ug/m3
2000004,9,17/01/2014 10,17/01/2014 11,170,ug/m3
2000004,9,17/01/2014 11,17/01/2014 12,170,ug/m3
2000004,9,17/01/2014 12,17/01/2014 13,184,ug/m3
2000004,9,17/01/2014 13,17/01/2014 14,164,ug/m3
2000004,9,17/01/2014 14,17/01/2014 15,160,ug/m3
2000004,9,17/01/2014 15,17/01/2014 16,188,ug/m3
2000004,9,17/01/2014 16,17/01/2014 17,195,ug/m3
2000004,9,17/01/2014 17,17/01/2014 18,189,ug/m3
2000004,9,17/01/2014 18,17/01/2014 19,222,ug/m3
2000004,9,17/01/2014 19,17/01/2014 20,213,ug/m3
2000004,9,17/01/2014 20,17/01/2014 21,168,ug/m3
2000004,9,17/01/2014 21,17/01/2014 22,144,ug/m3
2000004,9,17/01/2014 22,17/01/2014 23,145,ug/m3
2000004,9,17/01/2014 23,18/01/2014 00,134,ug/m3
2000004,9,18/01/2014 00,18/01/2014 01,114,ug/m3
2000004,9,18/01/2014 01,18/01/2014 02,104,ug/m3
2000004,9,18/01/2014 03,18/01/2014 04,84,ug/m3
2000004,9,18/01/2014 04,18/01/2014 05,86,ug/m3
2000004,9,18/01/2014 05,18/01/2014 06,85,ug/m3
2000004,9,18/01/2014 06,18/01/2014 07,111,ug/m3
2000004,9,18/01/2014 07,18/01/2014 08,150,ug/m3
2000004,9,18/01/2014 08,18/01/2014 09,196,ug/m3
2000004,9,18/01/2014 09,18/01/2014 10,183,ug/m3
2000004,9,18/01/2014 10,18/01/2014 11,177,ug/m3
2000004,9,18/01/2014 11,18/01/2014 12,212,ug/m3
2000004,9,18/01/2014 12,18/01/2014 13,173,ug/m3
2000004,9,18/01/2014 13,18/01/2014 14,137,ug/m3
2000004,9,18/01/2014 14,18/01/2014 15,138,ug/m3
2000004,9,18/01/2014 15,18/01/2014 16,152,ug/m3
2000004,9,18/01/2014 16,18/01/2014 17,142,ug/m3
2000004,9,18/01/2014 17,18/01/2014 18,183,ug/m3
2000004,9,18/01/2014 18,18/01/2014 19,202,ug/m3
2000004,9,18/01/2014 19,18/01/2014 20,193,ug/m3
2000004,9,18/01/2014 20,18/01/2014 21,164,ug/m3
2000004,9,18/01/2014 21,18/01/2014 22,133,ug/m3
2000004,9,18/01/2014 22,18/01/2014 23,139,ug/m3
2000004,9,18/01/2014 23,19/01/2014 00,140,ug/m3
2000004,9,19/01/2014 00,19/01/2014 01,133,ug/m3
2000004,9,19/01/2014 01,19/01/2014 02,117,ug/m3
2000004,9,19/01/2014 03,19/01/2014 04,62,ug/m3
2000004,9,19/01/2014 04,19/01/2014 05,52,ug/m3
2000004,9,19/01/2014 05,19/01/2014 06,52,ug/m3
2000004,9,19/01/2014 06,19/01/2014 07,67,ug/m3
2000004,9,19/01/2014 07,19/01/2014 08,75,ug/m3
2000004,9,19/01/2014 08,19/01/2014 09,81,ug/m3
2000004,9,19/01/2014 09,19/01/2014 10,86,ug/m3
2000004,9,19/01/2014 10,19/01/2014 11,86,ug/m3
2000004,9,19/01/2014 11,19/01/2014 12,82,ug/m3
2000004,9,19/01/2014 12,19/01/2014 13,96,ug/m3
2000004,9,19/01/2014 13,19/01/2014 14,82,ug/m3
2000004,9,19/01/2014 14,19/01/2014 15,69,ug/m3
2000004,9,19/01/2014 15,19/01/2014 16,87,ug/m3
2000004,9,19/01/2014 16,19/01/2014 17,88,ug/m3
2000004,9,19/01/2014 17,19/01/2014 18,89,ug/m3
2000004,9,19/01/2014 18,19/01/2014 19,105,ug/m3
2000004,9,19/01/2014 19,19/01/2014 20,131,ug/m3
2000004,9,19/01/2014 20,19/01/2014 21,134,ug/m3
