COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
2000004,9,03/01/2012 04,03/01/2012 05,71,ug/m3
2000004,9,03/01/2012 05,03/01/2012 06,76,ug/m3
2000004,9,03/01/2012 06,03/01/2012 07,140,ug/m3
2000004,9,03/01/2012 07,03/01/2012 08,232,ug/m3
2000004,9,03/01/2012 08,03/01/2012 09,210,ug/m3
2000004,9,03/01/2012 09,03/01/2012 10,189,ug/m3
2000004,9,03/01/2012 10,03/01/2012 11,217,ug/m3
2000004,9,03/01/2012 11,03/01/2012 12,227,ug/m3
2000004,9,03/01/2012 12,03/01/2012 13,188,ug/m3
2000004,9,03/01/2012 13,03/01/2012 14,143,ug/m3
2000004,9,03/01/2012 14,03/01/2012 15,175,ug/m3
2000004,9,03/01/2012 15,03/01/2012 16,189,ug/m3
2000004,9,03/01/2012 16,03/01/2012 17,212,ug/m3
2000004,9,03/01/2012 17,03/01/2012 18,217,ug/m3
2000004,9,03/01/2012 18,03/01/2012 19,197,ug/m3
2000004,9,03/01/2012 19,03/01/2012 20,242,ug/m3
2000004,9,03/01/2012 20,03/01/2012 21,228,ug/m3
2000004,9,03/01/2012 21,03/01/2012 22,160,ug/m3
2000004,9,03/01/2012 22,03/01/2012 23,127,ug/m3
2000004,9,03/01/2012 23,04/01/2012 00,103,ug/m3
2000004,9,04/01/2012 00,04/01/2012 01,77,ug/m3
2000004,9,04/01/2012 01,04/01/2012 02,73,ug/m3
2000004,9,04/01/2012 03,04/01/2012 04,79,ug/m3
2000004,9,04/01/2012 04,04/01/2012 05,81,ug/m3
2000004,9,04/01/2012 05,04/01/2012 06,91,ug/m3
2000004,9,04/01/2012 06,04/01/2012 07,107,ug/m3
2000004,9,04/01/2012 07,04/01/2012 08,185,ug/m3
2000004,9,04/01/2012 08,04/01/2012 09,266,ug/m3
2000004,9,04/01/2012 09,04/01/2012 10,287,ug/m3
2000004,9,04/01/2012 10,04/01/2012 11,242,ug/m3
2000004,9,04/01/2012 11,04/01/2012 12,265,ug/m3
2000004,9,04/01/2012 12,04/01/2012 13,242,ug/m3
2000004,9,04/01/2012 13,04/01/2012 14,199,ug/m3
2000004,9,04/01/2012 14,04/01/2012 15,233,ug/m3
2000004,9,04/01/2012 15,04/01/2012 16,213,ug/m3
2000004,9,04/01/2012 16,04/01/2012 17,240,ug/m3
2000004,9,04/01/2012 17,04/01/2012 18,295,ug/m3
2000004,9,04/01/2012 18,04/01/2012 19,307,ug/m3
2000004,9,04/01/2012 19,04/01/2012 20,369,ug/m3
2000004,9,04/01/2012 20,04/01/2012 21,470,ug/m3
2000004,9,04/01/2012 21,04/01/2012 22,418,ug/m3
2000004,9,04/01/2012 22,04/01/2012 23,320,ug/m3
2000004,9,04/01/2012 23,05/01/2012 00,200,ug/m3
2000004,9,05/01/2012 00,05/01/2012 01,173,ug/m3
2000004,9,05/01/2012 01,05/01/2012 02,142,ug/m3
2000004,9,05/01/2012 03,05/01/2012 04,80,ug/m3
2000004,9,05/01/2012 04,05/01/2012 05,66,ug/m3
2000004,9,05/01/2012 05,05/01/2012 06,63,ug/m3
2000004,9,05/01/2012 06,05/01/2012 07,109,ug/m3
2000004,9,05/01/2012 07,05/01/2012 08,269,ug/m3
2000004,9,05/01/2012 08,05/01/2012 09,375,ug/m3
2000004,9,05/01/2012 09,05/01/2012 10,355,ug/m3
2000004,9,05/01/2012 10,05/01/2012 11,272,ug/m3
2000004,9,05/01/2012 11,05/01/2012 12,198,ug/m3
2000004,9,05/01/2012 12,05/01/2012 13,267,ug/m3
2000004,9,05/01/2012 13,05/01/2012 14,165,ug/m3
2000004,9,05/01/2012 14,05/01/2012 15,166,ug/m3
2000004,9,05/01/2012 15,05/01/2012 16,219,ug/m3
2000004,9,05/01/2012 16,05/01/2012 17,338,ug/m3
2000004,9,05/01/2012 17,05/01/2012 18,604,ug/m3
2000004,9,05/01/2012 18,05/01/2012 19,350,ug/m3
2000004,9,05/01/2012 19,05/01/2012 20,311,ug/m3
2000004,9,05/01/2012 20,05/01/2012 21,343,ug/m3
2000004,9,05/01/2012 21,05/01/2012 22,258,ug/m3
2000004,9,05/01/2012 22,05/01/2012 23,116,ug/m3
2000004,9,05/01/2012 23,06/01/2012 00,126,ug/m3
2000004,9,06/01/2012 00,06/01/2012 01,106,ug/m3
2000004,9,06/01/2012 01,06/01/2012 02,32,ug/m3
2000004,9,06/01/2012 03,06/01/2012 04,15,ug/m3
2000004,9,06/01/2012 04,06/01/2012 05,13,ug/m3
2000004,9,06/01/2012 05,06/01/2012 06,14,ug/m3
2000004,9,06/01/2012 06,06/01/2012 07,20,ug/m3
2000004,9,06/01/2012 07,06/01/2012 08,25,ug/m3
2000004,9,06/01/2012 08,06/01/2012 09,33,ug/m3
2000004,9,06/01/2012 09,06/01/2012 10,43,ug/m3
2000004,9,06/01/2012 10,06/01/2012 11,44,ug/m3
2000004,9,06/01/2012 11,06/01/2012 12,44,ug/m3
2000004,9,06/01/2012 12,06/01/2012 13,45,ug/m3
2000004,9,06/01/2012 13,06/01/2012 14,37,ug/m3
2000004,9,06/01/2012 14,06/01/2012 15,30,ug/m3
2000004,9,06/01/2012 15,06/01/2012 16,31,ug/m3
2000004,9,06/01/2012 16,06/01/2012 17,33,ug/m3
2000004,9,06/01/2012 17,06/01/2012 18,50,ug/m3
2000004,9,06/01/2012 18,06/01/2012 19,65,ug/m3
2000004,9,06/01/2012 19,06/01/2012 20,78,ug/m3
2000004,9,06/01/2012 20,06/01/2012 21,77,ug/m3
2000004,9,06/01/2012 21,06/01/2012 22,48,ug/m3
2000004,9,06/01/2012 22,06/01/2012 23,65,ug/m3
2000004,9,06/01/2012 23,07/01/2012 00,60,ug/m3
2000004,9,07/01/2012 00,07/01/2012 01,48,ug/m3
2000004,9,07/01/2012 01,07/01/2012 02,53,ug/m3
2000004,9,07/01/2012 03,07/01/2012 04,41,ug/m3
2000004,9,07/01/2012 04,07/01/2012 05,33,ug/m3
2000004,9,07/01/2012 05,07/01/2012 06,49,ug/m3
2000004,9,07/01/2012 06,07/01/2012 07,80,ug/m3
2000004,9,07/01/2012 07,07/01/2012 08,205,ug/m3
2000004,9,07/01/2012 08,07/01/2012 09,267,ug/m3
2000004,9,07/01/2012 09,07/01/2012 10,446,ug/m3
2000004,9,07/01/2012 10,07/01/2012 11,217,ug/m3
2000004,9,07/01/2012 11,07/01/2012 12,205,ug/m3
2000004,9,07/01/2012 12,07/01/2012 13,115,ug/m3
2000004,9,07/01/2012 13,07/01/2012 14,102,ug/m3
2000004,9,07/01/2012 14,07/01/2012 15,93,ug/m3
2000004,9,07/01/2012 15,07/01/2012 16,210,ug/m3
2000004,9,07/01/2012 16,07/01/2012 17,368,ug/m3
2000004,9,07/01/2012 17,07/01/2012 18,379,ug/m3
2000004,9,07/01/2012 18,07/01/2012 19,561,ug/m3
2000004,9,07/01/2012 19,07/01/2012 20,426,ug/m3
2000004,9,07/01/2012 20,07/01/2012 21,298,ug/m3
2000004,9,07/01/2012 21,07/01/2012 22,358,ug/m3
2000004,9,07/01/2012 22,07/01/2012 23,236,ug/m3
2000004,9,07/01/2012 23,08/01/2012 00,150,ug/m3
2000004,9,08/01/2012 00,08/01/2012 01,124,ug/m3
2000004,9,08/01/2012 01,08/01/2012 02,65,ug/m3
2000004,9,08/01/2012 03,08/01/2012 04,74,ug/m3
2000004,9,08/01/2012 04,08/01/2012 05,42,ug/m3
2000004,9,08/01/2012 05,08/01/2012 06,24,ug/m3
2000004,9,08/01/2012 06,08/01/2012 07,39,ug/m3
2000004,9,08/01/2012 07,08/01/2012 08,61,ug/m3
2000004,9,08/01/2012 08,08/01/2012 09,67,ug/m3
2000004,9,08/01/2012 09,08/01/2012 10,82,ug/m3
2000004,9,08/01/2012 10,08/01/2012 11,123,ug/m3
2000004,9,08/01/2012 11,08/01/2012 12,180,ug/m3
2000004,9,08/01/2012 12,08/01/2012 13,91,ug/m3
2000004,9,08/01/2012 13,08/01/2012 14,82,ug/m3
2000004,9,08/01/2012 14,08/01/2012 15,73,ug/m3
2000004,9,08/01/2012 15,08/01/2012 16,98,ug/m3
2000004,9,08/01/2012 16,08/01/2012 17,142,ug/m3
2000004,9,08/01/2012 17,08/01/2012 18,140,ug/m3
2000004,9,08/01/2012 18,08/01/2012 19,238,ug/m3
2000004,9,08/01/2012 19,08/01/2012 20,342,ug/m3
2000004,9,08/01/2012 20,08/01/2012 21,307,ug/m3
2000004,9,08/01/2012 21,08/01/2012 22,233,ug/m3
2000004,9,08/01/2012 22,08/01/2012 23,163,ug/m3
2000004,9,08/01/2012 23,09/01/2012 00,163,ug/m3
2000004,9,09/01/2012 00,09/01/2012 01,139,ug/m3
2000004,9,09/01/2012 01,09/01/2012 02,77,ug/m3
2000004,9,09/01/2012 03,09/01/2012 04,32,ug/m3
2000004,9,09/01/2012 04,09/01/2012 05,28,ug/m3
2000004,9,09/01/2012 05,09/01/2012 06,49,ug/m3
2000004,9,09/01/2012 06,09/01/2012 07,131,ug/m3
2000004,9,09/01/2012 07,09/01/2012 08,263,ug/m3
2000004,9,09/01/2012 08,09/01/2012 09,606,ug/m3
2000004,9,09/01/2012 09,09/01/2012 10,839,ug/m3
2000004,9,09/01/2012 10,09/01/2012 11,605,ug/m3
2000004,9,09/01/2012 11,09/01/2012 12,317,ug/m3
2000004,9,09/01/2012 12,09/01/2012 13,143,ug/m3
2000004,9,09/01/2012 13,09/01/2012 14,132,ug/m3
2000004,9,09/01/2012 14,09/01/2012 15,213,ug/m3
2000004,9,09/01/2012 15,09/01/2012 16,175,ug/m3
2000004,9,09/01/2012 16,09/01/2012 17,368,ug/m3
2000004,9,09/01/2012 17,09/01/2012 18,756,ug/m3
2000004,9,09/01/2012 18,09/01/2012 19,631,ug/m3
2000004,9,09/01/2012 19,09/01/2012 20,490,ug/m3
2000004,9,09/01/2012 20,09/01/2012 21,402,ug/m3
2000004,9,09/01/2012 21,09/01/2012 22,162,ug/m3
2000004,9,09/01/2012 22,09/01/2012 23,113,ug/m3
2000004,9,09/01/2012 23,10/01/2012 00,110,ug/m3
2000004,9,10/01/2012 00,10/01/2012 01,126,ug/m3
2000004,9,10/01/2012 01,10/01/2012 02,87,ug/m3
2000004,9,10/01/2012 03,10/01/2012 04,48,ug/m3
2000004,9,10/01/2012 04,10/01/2012 05,41,ug/m3
2000004,9,10/01/2012 05,10/01/2012 06,61,ug/m3
2000004,9,10/01/2012 06,10/01/2012 07,151,ug/m3
2000004,9,10/01/2012 07,10/01/2012 08,247,ug/m3
2000004,9,10/01/2012 08,10/01/2012 09,421,ug/m3
2000004,9,10/01/2012 09,10/01/2012 10,536,ug/m3
2000004,9,10/01/2012 10,10/01/2012 11,345,ug/m3
2000004,9,10/01/2012 11,10/01/2012 12,234,ug/m3
2000004,9,10/01/2012 12,10/01/2012 13,244,ug/m3
2000004,9,10/01/2012 13,10/01/2012 14,232,ug/m3
2000004,9,10/01/2012 14,10/01/2012 15,167,ug/m3
2000004,9,10/01/2012 15,10/01/2012 16,250,ug/m3
2000004,9,10/01/2012 16,10/01/2012 17,267,ug/m3
2000004,9,10/01/2012 17,10/01/2012 18,389,ug/m3
2000004,9,10/01/2012 18,10/01/2012 19,431,ug/m3
2000004,9,10/01/2012 19,10/01/2012 20,434,ug/m3
2000004,9,10/01/2012 20,10/01/2012 21,368,ug/m3
2000004,9,10/01/2012 21,10/01/2012 22,230,ug/m3
2000004,9,10/01/2012 22,10/01/2012 23,283,ug/m3
2000004,9,10/01/2012 23,11/01/2012 00,279,ug/m3
2000004,9,11/01/2012 00,11/01/2012 01,234,ug/m3
2000004,9,11/01/2012 01,11/01/2012 02,224,ug/m3
2000004,9,11/01/2012 03,11/01/2012 04,97,ug/m3
2000004,9,11/01/2012 04,11/01/2012 05,66,ug/m3
2000004,9,11/01/2012 05,11/01/2012 06,73,ug/m3
2000004,9,11/01/2012 06,11/01/2012 07,123,ug/m3
2000004,9,11/01/2012 07,11/01/2012 08,310,ug/m3
2000004,9,11/01/2012 08,11/01/2012 09,309,ug/m3
2000004,9,11/01/2012 09,11/01/2012 10,366,ug/m3
2000004,9,11/01/2012 10,11/01/2012 11,325,ug/m3
2000004,9,11/01/2012 11,11/01/2012 12,283,ug/m3
2000004,9,11/01/2012 12,11/01/2012 13,228,ug/m3
2000004,9,11/01/2012 13,11/01/2012 14,229,ug/m3
2000004,9,11/01/2012 14,11/01/2012 15,229,ug/m3
2000004,9,11/01/2012 15,11/01/2012 16,252,ug/m3
2000004,9,11/01/2012 16,11/01/2012 17,421,ug/m3
2000004,9,11/01/2012 17,11/01/2012 18,651,ug/m3
2000004,9,11/01/2012 18,11/01/2012 19,834,ug/m3
2000004,9,11/01/2012 19,11/01/2012 20,811,ug/m3
2000004,9,11/01/2012 20,11/01/2012 21,374,ug/m3
2000004,9,11/01/2012 21,11/01/2012 22,247,ug/m3
2000004,9,11/01/2012 22,11/01/2012 23,196,ug/m3
2000004,9,11/01/2012 23,12/01/2012 00,237,ug/m3
2000004,9,12/01/2012 00,12/01/2012 01,162,ug/m3
2000004,9,12/01/2012 01,12/01/2012 02,137,ug/m3
2000004,9,12/01/2012 03,12/01/2012 04,42,ug/m3
2000004,9,12/01/2012 04,12/01/2012 05,50,ug/m3
2000004,9,12/01/2012 05,12/01/2012 06,79,ug/m3
2000004,9,12/01/2012 06,12/01/2012 07,150,ug/m3
2000004,9,12/01/2012 07,12/01/2012 08,404,ug/m3
2000004,9,12/01/2012 08,12/01/2012 09,582,ug/m3
2000004,9,12/01/2012 09,12/01/2012 10,645,ug/m3
2000004,9,12/01/2012 10,12/01/2012 11,352,ug/m3
2000004,9,12/01/2012 11,12/01/2012 12,267,ug/m3
2000004,9,12/01/2012 12,12/01/2012 13,209,ug/m3
2000004,9,12/01/2012 13,12/01/2012 14,202,ug/m3
2000004,9,12/01/2012 14,12/01/2012 15,222,ug/m3
2000004,9,12/01/2012 15,12/01/2012 16,254,ug/m3
2000004,9,12/01/2012 16,12/01/2012 17,322,ug/m3
2000004,9,12/01/2012 17,12/01/2012 18,535,ug/m3
2000004,9,12/01/2012 18,12/01/2012 19,788,ug/m3
2000004,9,12/01/2012 19,12/01/2012 20,621,ug/m3
2000004,9,12/01/2012 20,12/01/2012 21,321,ug/m3
2000004,9,12/01/2012 21,12/01/2012 22,154,ug/m3
2000004,9,12/01/2012 22,12/01/2012 23,93,ug/m3
2000004,9,12/01/2012 23,13/01/2012 00,95,ug/m3
2000004,9,13/01/2012 00,13/01/2012 01,86,ug/m3
2000004,9,13/01/2012 01,13/01/2012 02,67,ug/m3
2000004,9,13/01/2012 03,13/01/2012 04,37,ug/m3
2000004,9,13/01/2012 04,13/01/2012 05,40,ug/m3
2000004,9,13/01/2012 05,13/01/2012 06,54,ug/m3
2000004,9,13/01/2012 06,13/01/2012 07,114,ug/m3
2000004,9,13/01/2012 07,13/01/2012 08,199,ug/m3
2000004,9,13/01/2012 08,13/01/2012 09,265,ug/m3
2000004,9,13/01/2012 09,13/01/2012 10,430,ug/m3
2000004,9,13/01/2012 10,13/01/2012 11,395,ug/m3
2000004,9,13/01/2012 11,13/01/2012 12,244,ug/m3
2000004,9,13/01/2012 12,13/01/2012 13,175,ug/m3
2000004,9,13/01/2012 13,13/01/2012 14,146,ug/m3
2000004,9,13/01/2012 14,13/01/2012 15,137,ug/m3
2000004,9,13/01/2012 15,13/01/2012 16,158,ug/m3
2000004,9,13/01/2012 16,13/01/2012 17,179,ug/m3
2000004,9,13/01/2012 17,13/01/2012 18,368,ug/m3
2000004,9,13/01/2012 18,13/01/2012 19,534,ug/m3
2000004,9,13/01/2012 19,13/01/2012 20,489,ug/m3
2000004,9,13/01/2012 20,13/01/2012 21,496,ug/m3
2000004,9,13/01/2012 21,13/01/2012 22,386,ug/m3
2000004,9,13/01/2012 22,13/01/2012 23,402,ug/m3
2000004,9,13/01/2012 23,14/01/2012 00,327,ug/m3
2000004,9,14/01/2012 00,14/01/2012 01,319,ug/m3
2000004,9,14/01/2012 01,14/01/2012 02,246,ug/m3
2000004,9,14/01/2012 03,14/01/2012 04,148,ug/m3
2000004,9,14/01/2012 04,14/01/2012 05,163,ug/m3
2000004,9,14/01/2012 05,14/01/2012 06,170,ug/m3
2000004,9,14/01/2012 06,14/01/2012 07,142,ug/m3
2000004,9,14/01/2012 07,14/01/2012 08,216,ug/m3
2000004,9,14/01/2012 08,14/01/2012 09,237,ug/m3
2000004,9,14/01/2012 09,14/01/2012 10,408,ug/m3
2000004,9,14/01/2012 10,14/01/2012 11,260,ug/m3
2000004,9,14/01/2012 11,14/01/2012 12,251,ug/m3
2000004,9,14/01/2012 12,14/01/2012 13,207,ug/m3
2000004,9,14/01/2012 13,14/01/2012 14,261,ug/m3
2000004,9,14/01/2012 14,14/01/2012 15,213,ug/m3
2000004,9,14/01/2012 15,14/01/2012 16,267,ug/m3
2000004,9,14/01/2012 16,14/01/2012 17,316,ug/m3
2000004,9,14/01/2012 17,14/01/2012 18,312,ug/m3
2000004,9,14/01/2012 18,14/01/2012 19,315,ug/m3
2000004,9,14/01/2012 19,14/01/2012 20,365,ug/m3
2000004,9,14/01/2012 20,14/01/2012 21,310,ug/m3
2000004,9,14/01/2012 21,14/01/2012 22,273,ug/m3
2000004,9,14/01/2012 22,14/01/2012 23,252,ug/m3
2000004,9,14/01/2012 23,15/01/2012 00,176,ug/m3
2000004,9,15/01/2012 00,15/01/2012 01,117,ug/m3
2000004,9,15/01/2012 01,15/01/2012 02,119,ug/m3
2000004,9,15/01/2012 03,15/01/2012 04,94,ug/m3
2000004,9,15/01/2012 04,15/01/2012 05,80,ug/m3
2000004,9,15/01/2012 05,15/01/2012 06,77,ug/m3
2000004,9,15/01/2012 06,15/01/2012 07,77,ug/m3
2000004,9,15/01/2012 07,15/01/2012 08,106,ug/m3
2000004,9,15/01/2012 08,15/01/2012 09,93,ug/m3
2000004,9,15/01/2012 09,15/01/2012 10,97,ug/m3
2000004,9,15/01/2012 10,15/01/2012 11,121,ug/m3
2000004,9,15/01/2012 11,15/01/2012 12,148,ug/m3
2000004,9,15/01/2012 12,15/01/2012 13,136,ug/m3
2000004,9,15/01/2012 13,15/01/2012 14,101,ug/m3
2000004,9,15/01/2012 14,15/01/2012 15,89,ug/m3
2000004,9,15/01/2012 15,15/01/2012 16,86,ug/m3
2000004,9,15/01/2012 16,15/01/2012 17,78,ug/m3
2000004,9,15/01/2012 17,15/01/2012 18,91,ug/m3
2000004,9,15/01/2012 18,15/01/2012 19,85,ug/m3
2000004,9,15/01/2012 19,15/01/2012 20,89,ug/m3
2000004,9,15/01/2012 20,15/01/2012 21,72,ug/m3
2000004,9,15/01/2012 21,15/01/2012 22,57,ug/m3
2000004,9,15/01/2012 22,15/01/2012 23,58,ug/m3
2000004,9,15/01/2012 23,16/01/2012 00,65,ug/m3
2000004,9,16/01/2012 00,16/01/2012 01,48,ug/m3
2000004,9,16/01/2012 01,16/01/2012 02,40,ug/m3
2000004,9,16/01/2012 03,16/01/2012 04,30,ug/m3
2000004,9,16/01/2012 04,16/01/2012 05,36,ug/m3
2000004,9,16/01/2012 05,16/01/2012 06,43,ug/m3
2000004,9,16/01/2012 06,16/01/2012 07,63,ug/m3
2000004,9,16/01/2012 07,16/01/2012 08,118,ug/m3
2000004,9,16/01/2012 08,16/01/2012 09,140,ug/m3
2000004,9,16/01/2012 09,16/01/2012 10,104,ug/m3
2000004,9,16/01/2012 10,16/01/2012 11,120,ug/m3
2000004,9,16/01/2012 11,16/01/2012 12,139,ug/m3
2000004,9,16/01/2012 12,16/01/2012 13,149,ug/m3
2000004,9,16/01/2012 13,16/01/2012 14,157,ug/m3
2000004,9,16/01/2012 14,16/01/2012 15,154,ug/m3
2000004,9,16/01/2012 15,16/01/2012 16,158,ug/m3
2000004,9,16/01/2012 16,16/01/2012 17,142,ug/m3
2000004,9,16/01/2012 17,16/01/2012 18,154,ug/m3
2000004,9,16/01/2012 18,16/01/2012 19,198,ug/m3
2000004,9,16/01/2012 19,16/01/2012 20,193,ug/m3
2000004,9,16/01/2012 20,16/01/2012 21,176,ug/m3
2000004,9,16/01/2012 21,16/01/2012 22,84,ug/m3
2000004,9,16/01/2012 22,16/01/2012 23,51,ug/m3
2000004,9,16/01/2012 23,17/01/2012 00,56,ug/m3
2000004,9,17/01/2012 00,17/01/2012 01,67,ug/m3
2000004,9,17/01/2012 01,17/01/2012 02,46,ug/m3
2000004,9,17/01/2012 03,17/01/2012 04,30,ug/m3
2000004,9,17/01/2012 04,17/01/2012 05,31,ug/m3
2000004,9,17/01/2012 05,17/01/2012 06,37,ug/m3
2000004,9,17/01/2012 06,17/01/2012 07,55,ug/m3
2000004,9,17/01/2012 07,17/01/2012 08,104,ug/m3
2000004,9,17/01/2012 08,17/01/2012 09,190,ug/m3
2000004,9,17/01/2012 09,17/01/2012 10,163,ug/m3
2000004,9,17/01/2012 10,17/01/2012 11,126,ug/m3
2000004,9,17/01/2012 11,17/01/2012 12,130,ug/m3
2000004,9,17/01/2012 12,17/01/2012 13,134,ug/m3
2000004,9,17/01/2012 13,17/01/2012 14,121,ug/m3
2000004,9,17/01/2012 14,17/01/2012 15,150,ug/m3
2000004,9,17/01/2012 15,17/01/2012 16,152,ug/m3
2000004,9,17/01/2012 16,17/01/2012 17,154,ug/m3
2000004,9,17/01/2012 17,17/01/2012 18,315,ug/m3
2000004,9,17/01/2012 18,17/01/2012 19,479,ug/m3
2000004,9,17/01/2012 19,17/01/2012 20,457,ug/m3
2000004,9,17/01/2012 20,17/01/2012 21,443,ug/m3
2000004,9,17/01/2012 21,17/01/2012 22,249,ug/m3
2000004,9,17/01/2012 22,17/01/2012 23,297,ug/m3
2000004,9,17/01/2012 23,18/01/2012 00,230,ug/m3
2000004,9,18/01/2012 00,18/01/2012 01,148,ug/m3
2000004,9,18/01/2012 01,18/01/2012 02,124,ug/m3
2000004,9,18/01/2012 03,18/01/2012 04,107,ug/m3
2000004,9,18/01/2012 04,18/01/2012 05,122,ug/m3
2000004,9,18/01/2012 05,18/01/2012 06,130,ug/m3
2000004,9,18/01/2012 06,18/01/2012 07,166,ug/m3
2000004,9,18/01/2012 07,18/01/2012 08,248,ug/m3
2000004,9,18/01/2012 08,18/01/2012 09,336,ug/m3
2000004,9,18/01/2012 09,18/01/2012 10,240,ug/m3
2000004,9,18/01/2012 10,18/01/2012 11,247,ug/m3
2000004,9,18/01/2012 11,18/01/2012 12,247,ug/m3
2000004,9,18/01/2012 12,18/01/2012 13,263,ug/m3
2000004,9,18/01/2012 13,18/01/2012 14,231,ug/m3
2000004,9,18/01/2012 14,18/01/2012 15,213,ug/m3
2000004,9,18/01/2012 15,18/01/2012 16,185,ug/m3
2000004,9,18/01/2012 16,18/01/2012 17,206,ug/m3
2000004,9,18/01/2012 17,18/01/2012 18,288,ug/m3
2000004,9,18/01/2012 18,18/01/2012 19,286,ug/m3
2000004,9,18/01/2012 19,18/01/2012 20,303,ug/m3
2000004,9,18/01/2012 20,18/01/2012 21,260,ug/m3
2000004,9,18/01/2012 21,18/01/2012 22,214,ug/m3
2000004,9,18/01/2012 22,18/01/2012 23,216,ug/m3
2000004,9,18/01/2012 23,19/01/2012 00,176,ug/m3
2000004,9,19/01/2012 00,19/01/2012 01,105,ug/m3
2000004,9,19/01/2012 01,19/01/2012 02,105,ug/m3
2000004,9,19/01/2012 03,19/01/2012 04,85,ug/m3
2000004,9,19/01/2012 04,19/01/2012 05,95,ug/m3
2000004,9,19/01/2012 05,19/01/2012 06,96,ug/m3
2000004,9,19/01/2012 06,19/01/2012 07,116,ug/m3
2000004,9,19/01/2012 07,19/01/2012 08,178,ug/m3
2000004,9,19/01/2012 08,19/01/2012 09,313,ug/m3
2000004,9,19/01/2012 09,19/01/2012 10,360,ug/m3
2000004,9,19/01/2012 10,19/01/2012 11,284,ug/m3
2000004,9,19/01/2012 11,19/01/2012 12,235,ug/m3
2000004,9,19/01/2012 12,19/01/2012 13,217,ug/m3
2000004,9,19/01/2012 13,19/01/2012 14,248,ug/m3
2000004,9,19/01/2012 14,19/01/2012 15,250,ug/m3
2000004,9,19/01/2012 15,19/01/2012 16,231,ug/m3
2000004,9,19/01/2012 16,19/01/2012 17,264,ug/m3
2000004,9,19/01/2012 17,19/01/2012 18,354,ug/m3
2000004,9,19/01/2012 18,19/01/2012 19,361,ug/m3
2000004,9,19/01/2012 19,19/01/2012 20,317,ug/m3
2000004,9,19/01/2012 20,19/01/2012 21,293,ug/m3
