COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
2000004,38,03/01/2013 16,03/01/2013 17,105,ug/m3
2000004,38,03/01/2013 17,03/01/2013 18,186,ug/m3
2000004,38,03/01/2013 18,03/01/2013 19,152,ug/m3
2000004,38,03/01/2013 19,03/01/2013 20,165,ug/m3
2000004,38,03/01/2013 20,03/01/2013 21,134,ug/m3
2000004,38,03/01/2013 21,03/01/2013 22,64,ug/m3
2000004,38,03/01/2013 22,03/01/2013 23,25,ug/m3
2000004,38,03/01/2013 23,04/01/2013 00,15,ug/m3
2000004,38,04/01/2013 00,04/01/2013 01,8,ug/m3
2000004,38,04/01/2013 01,04/01/2013 02,15,ug/m3
2000004,38,04/01/2013 03,04/01/2013 04,8,ug/m3
2000004,38,04/01/2013 04,04/01/2013 05,4,ug/m3
2000004,38,04/01/2013 05,04/01/2013 06,19,ug/m3
2000004,38,04/01/2013 06,04/01/2013 07,82,ug/m3
2000004,38,04/01/2013 07,04/01/2013 08,148,ug/m3
2000004,38,04/01/2013 08,04/01/2013 09,145,ug/m3
2000004,38,04/01/2013 09,04/01/2013 10,99,ug/m3
2000004,38,04/01/2013 10,04/01/2013 11,116,ug/m3
2000004,38,04/01/2013 11,04/01/2013 12,52,ug/m3
2000004,38,04/01/2013 12,04/01/2013 13,29,ug/m3
2000004,38,04/01/2013 13,04/01/2013 14,41,ug/m3
2000004,38,04/01/2013 14,04/01/2013 15,44,ug/m3
2000004,38,04/01/2013 15,04/01/2013 16,47,ug/m3
2000004,38,04/01/2013 16,04/01/2013 17,77,ug/m3
2000004,38,04/01/2013 17,04/01/2013 18,181,ug/m3
2000004,38,04/01/2013 18,04/01/2013 19,305,ug/m3
2000004,38,04/01/2013 19,04/01/2013 20,314,ug/m3
2000004,38,04/01/2013 20,04/01/2013 21,255,ug/m3
2000004,38,04/01/2013 21,04/01/2013 22,135,ug/m3
2000004,38,04/01/2013 22,04/01/2013 23,131,ug/m3
2000004,38,04/01/2013 23,05/01/2013 00,124,ug/m3
2000004,38,05/01/2013 00,05/01/2013 01,95,ug/m3
2000004,38,05/01/2013 01,05/01/2013 02,38,ug/m3
2000004,38,05/01/2013 03,05/01/2013 04,26,ug/m3
2000004,38,05/01/2013 04,05/01/2013 05,23,ug/m3
2000004,38,05/01/2013 05,05/01/2013 06,33,ug/m3
2000004,38,05/01/2013 06,05/01/2013 07,52,ug/m3
2000004,38,05/01/2013 07,05/01/2013 08,100,ug/m3
2000004,38,05/01/2013 08,05/01/2013 09,169,ug/m3
2000004,38,05/01/2013 09,05/01/2013 10,238,ug/m3
2000004,38,05/01/2013 10,05/01/2013 11,216,ug/m3
2000004,38,05/01/2013 11,05/01/2013 12,130,ug/m3
2000004,38,05/01/2013 12,05/01/2013 13,129,ug/m3
2000004,38,05/01/2013 13,05/01/2013 14,83,ug/m3
2000004,38,05/01/2013 14,05/01/2013 15,78,ug/m3
2000004,38,05/01/2013 15,05/01/2013 16,102,ug/m3
2000004,38,05/01/2013 16,05/01/2013 17,226,ug/m3
2000004,38,05/01/2013 17,05/01/2013 18,334,ug/m3
2000004,38,05/01/2013 18,05/01/2013 19,338,ug/m3
2000004,38,05/01/2013 19,05/01/2013 20,239,ug/m3
2000004,38,05/01/2013 20,05/01/2013 21,143,ug/m3
2000004,38,05/01/2013 21,05/01/2013 22,47,ug/m3
2000004,38,05/01/2013 22,05/01/2013 23,36,ug/m3
2000004,38,05/01/2013 23,06/01/2013 00,49,ug/m3
2000004,38,06/01/2013 00,06/01/2013 01,18,ug/m3
2000004,38,06/01/2013 01,06/01/2013 02,16,ug/m3
2000004,38,06/01/2013 03,06/01/2013 04,31,ug/m3
2000004,38,06/01/2013 04,06/01/2013 05,19,ug/m3
2000004,38,06/01/2013 05,06/01/2013 06,23,ug/m3
2000004,38,06/01/2013 06,06/01/2013 07,29,ug/m3
2000004,38,06/01/2013 07,06/01/2013 08,46,ug/m3
2000004,38,06/01/2013 08,06/01/2013 09,67,ug/m3
2000004,38,06/01/2013 09,06/01/2013 10,59,ug/m3
2000004,38,06/01/2013 10,06/01/2013 11,93,ug/m3
2000004,38,06/01/2013 11,06/01/2013 12,102,ug/m3
2000004,38,06/01/2013 12,06/01/2013 13,96,ug/m3
2000004,38,06/01/2013 13,06/01/2013 14,51,ug/m3
2000004,38,06/01/2013 14,06/01/2013 15,54,ug/m3
2000004,38,06/01/2013 15,06/01/2013 16,60,ug/m3
2000004,38,06/01/2013 16,06/01/2013 17,86,ug/m3
2000004,38,06/01/2013 17,06/01/2013 18,165,ug/m3
2000004,38,06/01/2013 18,06/01/2013 19,174,ug/m3
2000004,38,06/01/2013 19,06/01/2013 20,126,ug/m3
2000004,38,06/01/2013 20,06/01/2013 21,78,ug/m3
2000004,38,06/01/2013 21,06/01/2013 22,33,ug/m3
2000004,38,06/01/2013 22,06/01/2013 23,44,ug/m3
2000004,38,06/01/2013 23,07/01/2013 00,34,ug/m3
2000004,38,07/01/2013 00,07/01/2013 01,31,ug/m3
2000004,38,07/01/2013 01,07/01/2013 02,42,ug/m3
2000004,38,07/01/2013 03,07/01/2013 04,44,ug/m3
2000004,38,07/01/2013 04,07/01/2013 05,52,ug/m3
2000004,38,07/01/2013 05,07/01/2013 06,76,ug/m3
2000004,38,07/01/2013 06,07/01/2013 07,102,ug/m3
2000004,38,07/01/2013 07,07/01/2013 08,142,ug/m3
2000004,38,07/01/2013 08,07/01/2013 09,142,ug/m3
2000004,38,07/01/2013 09,07/01/2013 10,108,ug/m3
2000004,38,07/01/2013 10,07/01/2013 11,107,ug/m3
2000004,38,07/01/2013 11,07/01/2013 12,92,ug/m3
2000004,38,07/01/2013 12,07/01/2013 13,93,ug/m3
2000004,38,07/01/2013 13,07/01/2013 14,49,ug/m3
2000004,38,07/01/2013 14,07/01/2013 15,61,ug/m3
2000004,38,07/01/2013 15,07/01/2013 16,44,ug/m3
2000004,38,07/01/2013 16,07/01/2013 17,64,ug/m3
2000004,38,07/01/2013 17,07/01/2013 18,73,ug/m3
2000004,38,07/01/2013 18,07/01/2013 19,61,ug/m3
2000004,38,07/01/2013 19,07/01/2013 20,52,ug/m3
2000004,38,07/01/2013 20,07/01/2013 21,46,ug/m3
2000004,38,07/01/2013 21,07/01/2013 22,25,ug/m3
2000004,38,07/01/2013 22,07/01/2013 23,44,ug/m3
2000004,38,07/01/2013 23,08/01/2013 00,46,ug/m3
2000004,38,08/01/2013 00,08/01/2013 01,49,ug/m3
2000004,38,08/01/2013 01,08/01/2013 02,56,ug/m3
2000004,38,08/01/2013 03,08/01/2013 04,44,ug/m3
2000004,38,08/01/2013 04,08/01/2013 05,55,ug/m3
2000004,38,08/01/2013 05,08/01/2013 06,55,ug/m3
2000004,38,08/01/2013 06,08/01/2013 07,61,ug/m3
2000004,38,08/01/2013 07,08/01/2013 08,120,ug/m3
2000004,38,08/01/2013 08,08/01/2013 09,178,ug/m3
2000004,38,08/01/2013 09,08/01/2013 10,125,ug/m3
2000004,38,08/01/2013 10,08/01/2013 11,93,ug/m3
2000004,38,08/01/2013 11,08/01/2013 12,68,ug/m3
2000004,38,08/01/2013 12,08/01/2013 13,72,ug/m3
2000004,38,08/01/2013 13,08/01/2013 14,74,ug/m3
2000004,38,08/01/2013 14,08/01/2013 15,67,ug/m3
2000004,38,08/01/2013 15,08/01/2013 16,70,ug/m3
2000004,38,08/01/2013 16,08/01/2013 17,87,ug/m3
2000004,38,08/01/2013 17,08/01/2013 18,98,ug/m3
2000004,38,08/01/2013 18,08/01/2013 19,113,ug/m3
2000004,38,08/01/2013 19,08/01/2013 20,97,ug/m3
2000004,38,08/01/2013 20,08/01/2013 21,54,ug/m3
2000004,38,08/01/2013 21,08/01/2013 22,36,ug/m3
2000004,38,08/01/2013 22,08/01/2013 23,25,ug/m3
2000004,38,08/01/2013 23,09/01/2013 00,24,ug/m3
2000004,38,09/01/2013 00,09/01/2013 01,17,ug/m3
2000004,38,09/01/2013 01,09/01/2013 02,10,ug/m3
2000004,38,09/01/2013 03,09/01/2013 04,5,ug/m3
2000004,38,09/01/2013 04,09/01/2013 05,7,ug/m3
2000004,38,09/01/2013 05,09/01/2013 06,15,ug/m3
2000004,38,09/01/2013 06,09/01/2013 07,42,ug/m3
2000004,38,09/01/2013 07,09/01/2013 08,102,ug/m3
2000004,38,09/01/2013 08,09/01/2013 09,112,ug/m3
2000004,38,09/01/2013 09,09/01/2013 10,57,ug/m3
2000004,38,09/01/2013 10,09/01/2013 11,50,ug/m3
2000004,38,09/01/2013 11,09/01/2013 12,33,ug/m3
2000004,38,09/01/2013 12,09/01/2013 13,32,ug/m3
2000004,38,09/01/2013 13,09/01/2013 14,22,ug/m3
2000004,38,09/01/2013 14,09/01/2013 15,41,ug/m3
2000004,38,09/01/2013 15,09/01/2013 16,30,ug/m3
2000004,38,09/01/2013 16,09/01/2013 17,28,ug/m3
2000004,38,09/01/2013 17,09/01/2013 18,57,ug/m3
2000004,38,09/01/2013 18,09/01/2013 19,79,ug/m3
2000004,38,09/01/2013 19,09/01/2013 20,64,ug/m3
2000004,38,09/01/2013 20,09/01/2013 21,25,ug/m3
2000004,38,09/01/2013 21,09/01/2013 22,13,ug/m3
2000004,38,09/01/2013 22,09/01/2013 23,8,ug/m3
2000004,38,09/01/2013 23,10/01/2013 00,14,ug/m3
2000004,38,10/01/2013 00,10/01/2013 01,11,ug/m3
2000004,38,10/01/2013 01,10/01/2013 02,7,ug/m3
2000004,38,10/01/2013 03,10/01/2013 04,10,ug/m3
2000004,38,10/01/2013 04,10/01/2013 05,22,ug/m3
2000004,38,10/01/2013 05,10/01/2013 06,32,ug/m3
2000004,38,10/01/2013 06,10/01/2013 07,41,ug/m3
2000004,38,10/01/2013 07,10/01/2013 08,86,ug/m3
2000004,38,10/01/2013 08,10/01/2013 09,104,ug/m3
2000004,38,10/01/2013 09,10/01/2013 10,93,ug/m3
2000004,38,10/01/2013 10,10/01/2013 11,64,ug/m3
2000004,38,10/01/2013 11,10/01/2013 12,61,ug/m3
2000004,38,10/01/2013 12,10/01/2013 13,46,ug/m3
2000004,38,10/01/2013 13,10/01/2013 14,54,ug/m3
2000004,38,10/01/2013 14,10/01/2013 15,48,ug/m3
2000004,38,10/01/2013 15,10/01/2013 16,41,ug/m3
2000004,38,10/01/2013 16,10/01/2013 17,40,ug/m3
2000004,38,10/01/2013 17,10/01/2013 18,22,ug/m3
2000004,38,10/01/2013 18,10/01/2013 19,46,ug/m3
2000004,38,10/01/2013 19,10/01/2013 20,60,ug/m3
2000004,38,10/01/2013 20,10/01/2013 21,86,ug/m3
2000004,38,10/01/2013 21,10/01/2013 22,61,ug/m3
2000004,38,10/01/2013 22,10/01/2013 23,30,ug/m3
2000004,38,10/01/2013 23,11/01/2013 00,16,ug/m3
2000004,38,11/01/2013 00,11/01/2013 01,11,ug/m3
2000004,38,11/01/2013 01,11/01/2013 02,4,ug/m3
2000004,38,11/01/2013 03,11/01/2013 04,3,ug/m3
2000004,38,11/01/2013 04,11/01/2013 05,3,ug/m3
2000004,38,11/01/2013 05,11/01/2013 06,3,ug/m3
2000004,38,11/01/2013 06,11/01/2013 07,9,ug/m3
2000004,38,11/01/2013 07,11/01/2013 08,28,ug/m3
2000004,38,11/01/2013 08,11/01/2013 09,37,ug/m3
2000004,38,11/01/2013 09,11/01/2013 10,32,ug/m3
2000004,38,11/01/2013 10,11/01/2013 11,28,ug/m3
2000004,38,11/01/2013 11,11/01/2013 12,33,ug/m3
2000004,38,11/01/2013 12,11/01/2013 13,36,ug/m3
2000004,38,11/01/2013 13,11/01/2013 14,37,ug/m3
2000004,38,11/01/2013 14,11/01/2013 15,49,ug/m3
2000004,38,11/01/2013 15,11/01/2013 16,81,ug/m3
2000004,38,11/01/2013 16,11/01/2013 17,76,ug/m3
2000004,38,11/01/2013 17,11/01/2013 18,57,ug/m3
2000004,38,11/01/2013 18,11/01/2013 19,61,ug/m3
2000004,38,11/01/2013 19,11/01/2013 20,69,ug/m3
2000004,38,11/01/2013 20,11/01/2013 21,47,ug/m3
2000004,38,11/01/2013 21,11/01/2013 22,26,ug/m3
2000004,38,11/01/2013 22,11/01/2013 23,19,ug/m3
2000004,38,11/01/2013 23,12/01/2013 00,14,ug/m3
2000004,38,12/01/2013 00,12/01/2013 01,12,ug/m3
2000004,38,12/01/2013 01,12/01/2013 02,6,ug/m3
2000004,38,12/01/2013 03,12/01/2013 04,6,ug/m3
2000004,38,12/01/2013 04,12/01/2013 05,7,ug/m3
2000004,38,12/01/2013 05,12/01/2013 06,5,ug/m3
2000004,38,12/01/2013 06,12/01/2013 07,16,ug/m3
2000004,38,12/01/2013 07,12/01/2013 08,27,ug/m3
2000004,38,12/01/2013 08,12/01/2013 09,58,ug/m3
2000004,38,12/01/2013 09,12/01/2013 10,58,ug/m3
2000004,38,12/01/2013 10,12/01/2013 11,46,ug/m3
2000004,38,12/01/2013 11,12/01/2013 12,49,ug/m3
2000004,38,12/01/2013 12,12/01/2013 13,40,ug/m3
2000004,38,12/01/2013 13,12/01/2013 14,27,ug/m3
2000004,38,12/01/2013 14,12/01/2013 15,25,ug/m3
2000004,38,12/01/2013 15,12/01/2013 16,20,ug/m3
2000004,38,12/01/2013 16,12/01/2013 17,19,ug/m3
2000004,38,12/01/2013 17,12/01/2013 18,24,ug/m3
2000004,38,12/01/2013 18,12/01/2013 19,34,ug/m3
2000004,38,12/01/2013 19,12/01/2013 20,27,ug/m3
2000004,38,12/01/2013 20,12/01/2013 21,33,ug/m3
2000004,38,12/01/2013 21,12/01/2013 22,9,ug/m3
2000004,38,12/01/2013 22,12/01/2013 23,12,ug/m3
2000004,38,12/01/2013 23,13/01/2013 00,12,ug/m3
2000004,38,13/01/2013 00,13/01/2013 01,9,ug/m3
2000004,38,13/01/2013 01,13/01/2013 02,8,ug/m3
2000004,38,13/01/2013 03,13/01/2013 04,8,ug/m3
2000004,38,13/01/2013 04,13/01/2013 05,4,ug/m3
2000004,38,13/01/2013 05,13/01/2013 06,3,ug/m3
2000004,38,13/01/2013 06,13/01/2013 07,5,ug/m3
2000004,38,13/01/2013 07,13/01/2013 08,13,ug/m3
2000004,38,13/01/2013 08,13/01/2013 09,6,ug/m3
2000004,38,13/01/2013 09,13/01/2013 10,22,ug/m3
2000004,38,13/01/2013 10,13/01/2013 11,39,ug/m3
2000004,38,13/01/2013 11,13/01/2013 12,58,ug/m3
2000004,38,13/01/2013 12,13/01/2013 13,34,ug/m3
2000004,38,13/01/2013 13,13/01/2013 14,26,ug/m3
2000004,38,13/01/2013 14,13/01/2013 15,20,ug/m3
2000004,38,13/01/2013 15,13/01/2013 16,13,ug/m3
2000004,38,13/01/2013 16,13/01/2013 17,16,ug/m3
2000004,38,13/01/2013 17,13/01/2013 18,35,ug/m3
2000004,38,13/01/2013 18,13/01/2013 19,29,ug/m3
2000004,38,13/01/2013 19,13/01/2013 20,51,ug/m3
2000004,38,13/01/2013 20,13/01/2013 21,42,ug/m3
2000004,38,13/01/2013 21,13/01/2013 22,32,ug/m3
2000004,38,13/01/2013 22,13/01/2013 23,26,ug/m3
2000004,38,13/01/2013 23,14/01/2013 00,17,ug/m3
2000004,38,14/01/2013 00,14/01/2013 01,9,ug/m3
2000004,38,14/01/2013 01,14/01/2013 02,5,ug/m3
2000004,38,14/01/2013 03,14/01/2013 04,3,ug/m3
2000004,38,14/01/2013 04,14/01/2013 05,6,ug/m3
2000004,38,14/01/2013 05,14/01/2013 06,16,ug/m3
2000004,38,14/01/2013 06,14/01/2013 07,41,ug/m3
2000004,38,14/01/2013 07,14/01/2013 08,91,ug/m3
2000004,38,14/01/2013 08,14/01/2013 09,137,ug/m3
2000004,38,14/01/2013 09,14/01/2013 10,69,ug/m3
2000004,38,14/01/2013 10,14/01/2013 11,89,ug/m3
2000004,38,14/01/2013 11,14/01/2013 12,99,ug/m3
2000004,38,14/01/2013 12,14/01/2013 13,68,ug/m3
2000004,38,14/01/2013 13,14/01/2013 14,60,ug/m3
2000004,38,14/01/2013 14,14/01/2013 15,76,ug/m3
2000004,38,14/01/2013 15,14/01/2013 16,70,ug/m3
2000004,38,14/01/2013 16,14/01/2013 17,101,ug/m3
2000004,38,14/01/2013 17,14/01/2013 18,89,ug/m3
2000004,38,14/01/2013 18,14/01/2013 19,83,ug/m3
2000004,38,14/01/2013 19,14/01/2013 20,78,ug/m3
2000004,38,14/01/2013 20,14/01/2013 21,70,ug/m3
2000004,38,14/01/2013 21,14/01/2013 22,55,ug/m3
2000004,38,14/01/2013 22,14/01/2013 23,34,ug/m3
2000004,38,14/01/2013 23,15/01/2013 00,39,ug/m3
2000004,38,15/01/2013 00,15/01/2013 01,29,ug/m3
2000004,38,15/01/2013 01,15/01/2013 02,9,ug/m3
2000004,38,15/01/2013 03,15/01/2013 04,6,ug/m3
2000004,38,15/01/2013 04,15/01/2013 05,12,ug/m3
2000004,38,15/01/2013 05,15/01/2013 06,12,ug/m3
2000004,38,15/01/2013 06,15/01/2013 07,22,ug/m3
2000004,38,15/01/2013 07,15/01/2013 08,64,ug/m3
2000004,38,15/01/2013 08,15/01/2013 09,93,ug/m3
2000004,38,15/01/2013 09,15/01/2013 10,61,ug/m3
2000004,38,15/01/2013 10,15/01/2013 11,47,ug/m3
2000004,38,15/01/2013 11,15/01/2013 12,46,ug/m3
2000004,38,15/01/2013 12,15/01/2013 13,45,ug/m3
2000004,38,15/01/2013 13,15/01/2013 14,33,ug/m3
2000004,38,15/01/2013 14,15/01/2013 15,24,ug/m3
2000004,38,15/01/2013 15,15/01/2013 16,28,ug/m3
2000004,38,15/01/2013 16,15/01/2013 17,30,ug/m3
2000004,38,15/01/2013 17,15/01/2013 18,39,ug/m3
2000004,38,15/01/2013 18,15/01/2013 19,36,ug/m3
2000004,38,15/01/2013 19,15/01/2013 20,34,ug/m3
2000004,38,15/01/2013 20,15/01/2013 21,24,ug/m3
2000004,38,15/01/2013 21,15/01/2013 22,11,ug/m3
2000004,38,15/01/2013 22,15/01/2013 23,7,ug/m3
2000004,38,15/01/2013 23,16/01/2013 00,19,ug/m3
2000004,38,16/01/2013 00,16/01/2013 01,8,ug/m3
2000004,38,16/01/2013 01,16/01/2013 02,9,ug/m3
2000004,38,16/01/2013 03,16/01/2013 04,7,ug/m3
2000004,38,16/01/2013 04,16/01/2013 05,19,ug/m3
2000004,38,16/01/2013 05,16/01/2013 06,39,ug/m3
2000004,38,16/01/2013 06,16/01/2013 07,52,ug/m3
2000004,38,16/01/2013 07,16/01/2013 08,65,ug/m3
2000004,38,16/01/2013 08,16/01/2013 09,74,ug/m3
2000004,38,16/01/2013 09,16/01/2013 10,77,ug/m3
2000004,38,16/01/2013 10,16/01/2013 11,54,ug/m3
2000004,38,16/01/2013 11,16/01/2013 12,49,ug/m3
2000004,38,16/01/2013 12,16/01/2013 13,56,ug/m3
2000004,38,16/01/2013 13,16/01/2013 14,43,ug/m3
2000004,38,16/01/2013 14,16/01/2013 15,37,ug/m3
2000004,38,16/01/2013 15,16/01/2013 16,77,ug/m3
2000004,38,16/01/2013 16,16/01/2013 17,90,ug/m3
2000004,38,16/01/2013 17,16/01/2013 18,41,ug/m3
2000004,38,16/01/2013 18,16/01/2013 19,73,ug/m3
2000004,38,16/01/2013 19,16/01/2013 20,54,ug/m3
2000004,38,16/01/2013 20,16/01/2013 21,35,ug/m3
2000004,38,16/01/2013 21,16/01/2013 22,23,ug/m3
2000004,38,16/01/2013 22,16/01/2013 23,17,ug/m3
2000004,38,16/01/2013 23,17/01/2013 00,11,ug/m3
2000004,38,17/01/2013 00,17/01/2013 01,5,ug/m3
2000004,38,17/01/2013 01,17/01/2013 02,3,ug/m3
2000004,38,17/01/2013 03,17/01/2013 04,2,ug/m3
2000004,38,17/01/2013 04,17/01/2013 05,3,ug/m3
2000004,38,17/01/2013 05,17/01/2013 06,9,ug/m3
2000004,38,17/01/2013 06,17/01/2013 07,19,ug/m3
2000004,38,17/01/2013 07,17/01/2013 08,46,ug/m3
2000004,38,17/01/2013 08,17/01/2013 09,59,ug/m3
2000004,38,17/01/2013 09,17/01/2013 10,64,ug/m3
2000004,38,17/01/2013 10,17/01/2013 11,43,ug/m3
2000004,38,17/01/2013 11,17/01/2013 12,57,ug/m3
2000004,38,17/01/2013 12,17/01/2013 13,68,ug/m3
2000004,38,17/01/2013 13,17/01/2013 14,88,ug/m3
2000004,38,17/01/2013 14,17/01/2013 15,73,ug/m3
2000004,38,17/01/2013 15,17/01/2013 16,103,ug/m3
2000004,38,17/01/2013 16,17/01/2013 17,82,ug/m3
2000004,38,17/01/2013 17,17/01/2013 18,74,ug/m3
2000004,38,17/01/2013 18,17/01/2013 19,52,ug/m3
2000004,38,17/01/2013 19,17/01/2013 20,68,ug/m3
2000004,38,17/01/2013 20,17/01/2013 21,47,ug/m3
2000004,38,17/01/2013 21,17/01/2013 22,33,ug/m3
2000004,38,17/01/2013 22,17/01/2013 23,21,ug/m3
2000004,38,17/01/2013 23,18/01/2013 00,21,ug/m3
2000004,38,18/01/2013 00,18/01/2013 01,10,ug/m3
2000004,38,18/01/2013 01,18/01/2013 02,7,ug/m3
2000004,38,18/01/2013 03,18/01/2013 04,3,ug/m3
2000004,38,18/01/2013 04,18/01/2013 05,9,ug/m3
2000004,38,18/01/2013 05,18/01/2013 06,8,ug/m3
2000004,38,18/01/2013 06,18/01/2013 07,25,ug/m3
2000004,38,18/01/2013 07,18/01/2013 08,76,ug/m3
2000004,38,18/01/2013 08,18/01/2013 09,136,ug/m3
2000004,38,18/01/2013 09,18/01/2013 10,98,ug/m3
2000004,38,18/01/2013 10,18/01/2013 11,96,ug/m3
2000004,38,18/01/2013 11,18/01/2013 12,93,ug/m3
2000004,38,18/01/2013 12,18/01/2013 13,68,ug/m3
2000004,38,18/01/2013 13,18/01/2013 14,69,ug/m3
2000004,38,18/01/2013 14,18/01/2013 15,48,ug/m3
2000004,38,18/01/2013 15,18/01/2013 16,83,ug/m3
2000004,38,18/01/2013 16,18/01/2013 17,166,ug/m3
2000004,38,18/01/2013 17,18/01/2013 18,279,ug/m3
2000004,38,18/01/2013 18,18/01/2013 19,226,ug/m3
2000004,38,18/01/2013 19,18/01/2013 20,161,ug/m3
2000004,38,18/01/2013 20,18/01/2013 21,173,ug/m3
2000004,38,18/01/2013 21,18/01/2013 22,77,ug/m3
2000004,38,18/01/2013 22,18/01/2013 23,22,ug/m3
2000004,38,18/01/2013 23,19/01/2013 00,11,ug/m3
2000004,38,19/01/2013 00,19/01/2013 01,10,ug/m3
2000004,38,19/01/2013 01,19/01/2013 02,8,ug/m3
2000004,38,19/01/2013 03,19/01/2013 04,12,ug/m3
2000004,38,19/01/2013 04,19/01/2013 05,8,ug/m3
2000004,38,19/01/2013 05,19/01/2013 06,10,ug/m3
2000004,38,19/01/2013 06,19/01/2013 07,25,ug/m3
2000004,38,19/01/2013 07,19/01/2013 08,94,ug/m3
2000004,38,19/01/2013 08,19/01/2013 09,109,ug/m3
2000004,38,19/01/2013 09,19/01/2013 10,58,ug/m3
2000004,38,19/01/2013 10,19/01/2013 11,89,ug/m3
2000004,38,19/01/2013 11,19/01/2013 12,153,ug/m3
2000004,38,19/01/2013 12,19/01/2013 13,120,ug/m3
2000004,38,19/01/2013 13,19/01/2013 14,77,ug/m3
2000004,38,19/01/2013 14,19/01/2013 15,56,ug/m3
2000004,38,19/01/2013 15,19/01/2013 16,68,ug/m3
2000004,38,19/01/2013 16,19/01/2013 17,70,ug/m3
2000004,38,19/01/2013 17,19/01/2013 18,90,ug/m3
2000004,38,19/01/2013 18,19/01/2013 19,125,ug/m3
2000004,38,19/01/2013 19,19/01/2013 20,129,ug/m3
2000004,38,19/01/2013 20,19/01/2013 21,114,ug/m3
