COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
2000004,9,03/01/2013 17,03/01/2013 18,386,ug/m3
2000004,9,03/01/2013 18,03/01/2013 19,314,ug/m3
2000004,9,03/01/2013 19,03/01/2013 20,329,ug/m3
2000004,9,03/01/2013 20,03/01/2013 21,273,ug/m3
2000004,9,03/01/2013 21,03/01/2013 22,143,ug/m3
2000004,9,03/01/2013 22,03/01/2013 23,74,ug/m3
2000004,9,03/01/2013 23,04/01/2013 00,54,ug/m3
2000004,9,04/01/2013 00,04/01/2013 01,37,ug/m3
2000004,9,04/01/2013 01,04/01/2013 02,53,ug/m3
2000004,9,04/01/2013 03,04/01/2013 04,34,ug/m3
2000004,9,04/01/2013 04,04/01/2013 05,26,ug/m3
2000004,9,04/01/2013 05,04/01/2013 06,58,ug/m3
2000004,9,04/01/2013 06,04/01/2013 07,171,ug/m3
2000004,9,04/01/2013 07,04/01/2013 08,281,ug/m3
2000004,9,04/01/2013 08,04/01/2013 09,283,ug/m3
2000004,9,04/01/2013 09,04/01/2013 10,206,ug/m3
2000004,9,04/01/2013 10,04/01/2013 11,247,ug/m3
2000004,9,04/01/2013 11,04/01/2013 12,130,ug/m3
2000004,9,04/01/2013 12,04/01/2013 13,89,ug/m3
2000004,9,04/01/2013 13,04/01/2013 14,116,ug/m3
2000004,9,04/01/2013 14,04/01/2013 15,113,ug/m3
2000004,9,04/01/2013 15,04/01/2013 16,124,ug/m3
2000004,9,04/01/2013 16,04/01/2013 17,187,ug/m3
2000004,9,04/01/2013 17,04/01/2013 18,369,ug/m3
2000004,9,04/01/2013 18,04/01/2013 19,572,ug/m3
2000004,9,04/01/2013 19,04/01/2013 20,586,ug/m3
2000004,9,04/01/2013 20,04/01/2013 21,486,ug/m3
2000004,9,04/01/2013 21,04/01/2013 22,267,ug/m3
2000004,9,04/01/2013 22,04/01/2013 23,259,ug/m3
2000004,9,04/01/2013 23,05/01/2013 00,241,ug/m3
2000004,9,05/01/2013 00,05/01/2013 01,196,ug/m3
2000004,9,05/01/2013 01,05/01/2013 02,106,ug/m3
2000004,9,05/01/2013 03,05/01/2013 04,85,ug/m3
2000004,9,05/01/2013 04,05/01/2013 05,76,ug/m3
2000004,9,05/01/2013 05,05/01/2013 06,92,ug/m3
2000004,9,05/01/2013 06,05/01/2013 07,121,ug/m3
2000004,9,05/01/2013 07,05/01/2013 08,203,ug/m3
2000004,9,05/01/2013 08,05/01/2013 09,322,ug/m3
2000004,9,05/01/2013 09,05/01/2013 10,446,ug/m3
2000004,9,05/01/2013 10,05/01/2013 11,413,ug/m3
2000004,9,05/01/2013 11,05/01/2013 12,274,ug/m3
2000004,9,05/01/2013 12,05/01/2013 13,281,ug/m3
2000004,9,05/01/2013 13,05/01/2013 14,202,ug/m3
2000004,9,05/01/2013 14,05/01/2013 15,190,ug/m3
2000004,9,05/01/2013 15,05/01/2013 16,229,ug/m3
2000004,9,05/01/2013 16,05/01/2013 17,442,ug/m3
2000004,9,05/01/2013 17,05/01/2013 18,623,ug/m3
2000004,9,05/01/2013 18,05/01/2013 19,637,ug/m3
2000004,9,05/01/2013 19,05/01/2013 20,462,ug/m3
2000004,9,05/01/2013 20,05/01/2013 21,294,ug/m3
2000004,9,05/01/2013 21,05/01/2013 22,125,ug/m3
2000004,9,05/01/2013 22,05/01/2013 23,106,ug/m3
2000004,9,05/01/2013 23,06/01/2013 00,126,ug/m3
2000004,9,06/01/2013 00,06/01/2013 01,65,ug/m3
2000004,9,06/01/2013 01,06/01/2013 02,62,ug/m3
2000004,9,06/01/2013 03,06/01/2013 04,95,ug/m3
2000004,9,06/01/2013 04,06/01/2013 05,68,ug/m3
2000004,9,06/01/2013 05,06/01/2013 06,76,ug/m3
2000004,9,06/01/2013 06,06/01/2013 07,86,ug/m3
2000004,9,06/01/2013 07,06/01/2013 08,117,ug/m3
2000004,9,06/01/2013 08,06/01/2013 09,154,ug/m3
2000004,9,06/01/2013 09,06/01/2013 10,137,ug/m3
2000004,9,06/01/2013 10,06/01/2013 11,200,ug/m3
2000004,9,06/01/2013 11,06/01/2013 12,216,ug/m3
2000004,9,06/01/2013 12,06/01/2013 13,206,ug/m3
2000004,9,06/01/2013 13,06/01/2013 14,130,ug/m3
2000004,9,06/01/2013 14,06/01/2013 15,141,ug/m3
2000004,9,06/01/2013 15,06/01/2013 16,148,ug/m3
2000004,9,06/01/2013 16,06/01/2013 17,198,ug/m3
2000004,9,06/01/2013 17,06/01/2013 18,334,ug/m3
2000004,9,06/01/2013 18,06/01/2013 19,348,ug/m3
2000004,9,06/01/2013 19,06/01/2013 20,258,ug/m3
2000004,9,06/01/2013 20,06/01/2013 21,178,ug/m3
2000004,9,06/01/2013 21,06/01/2013 22,95,ug/m3
2000004,9,06/01/2013 22,06/01/2013 23,109,ug/m3
2000004,9,06/01/2013 23,07/01/2013 00,98,ug/m3
2000004,9,07/01/2013 00,07/01/2013 01,91,ug/m3
2000004,9,07/01/2013 01,07/01/2013 02,107,ug/m3
2000004,9,07/01/2013 03,07/01/2013 04,101,ug/m3
2000004,9,07/01/2013 04,07/01/2013 05,114,ug/m3
2000004,9,07/01/2013 05,07/01/2013 06,153,ug/m3
2000004,9,07/01/2013 06,07/01/2013 07,194,ug/m3
2000004,9,07/01/2013 07,07/01/2013 08,274,ug/m3
2000004,9,07/01/2013 08,07/01/2013 09,277,ug/m3
2000004,9,07/01/2013 09,07/01/2013 10,221,ug/m3
2000004,9,07/01/2013 10,07/01/2013 11,218,ug/m3
2000004,9,07/01/2013 11,07/01/2013 12,194,ug/m3
2000004,9,07/01/2013 12,07/01/2013 13,204,ug/m3
2000004,9,07/01/2013 13,07/01/2013 14,129,ug/m3
2000004,9,07/01/2013 14,07/01/2013 15,153,ug/m3
2000004,9,07/01/2013 15,07/01/2013 16,114,ug/m3
2000004,9,07/01/2013 16,07/01/2013 17,151,ug/m3
2000004,9,07/01/2013 17,07/01/2013 18,171,ug/m3
2000004,9,07/01/2013 18,07/01/2013 19,149,ug/m3
2000004,9,07/01/2013 19,07/01/2013 20,129,ug/m3
2000004,9,07/01/2013 20,07/01/2013 21,118,ug/m3
2000004,9,07/01/2013 21,07/01/2013 22,83,ug/m3
2000004,9,07/01/2013 22,07/01/2013 23,111,ug/m3
2000004,9,07/01/2013 23,08/01/2013 00,111,ug/m3
2000004,9,08/01/2013 00,08/01/2013 01,116,ug/m3
2000004,9,08/01/2013 01,08/01/2013 02,129,ug/m3
2000004,9,08/01/2013 03,08/01/2013 04,108,ug/m3
2000004,9,08/01/2013 04,08/01/2013 05,119,ug/m3
2000004,9,08/01/2013 05,08/01/2013 06,116,ug/m3
2000004,9,08/01/2013 06,08/01/2013 07,128,ug/m3
2000004,9,08/01/2013 07,08/01/2013 08,233,ug/m3
2000004,9,08/01/2013 08,08/01/2013 09,339,ug/m3
2000004,9,08/01/2013 09,08/01/2013 10,252,ug/m3
2000004,9,08/01/2013 10,08/01/2013 11,198,ug/m3
2000004,9,08/01/2013 11,08/01/2013 12,151,ug/m3
2000004,9,08/01/2013 12,08/01/2013 13,166,ug/m3
2000004,9,08/01/2013 13,08/01/2013 14,168,ug/m3
2000004,9,08/01/2013 14,08/01/2013 15,154,ug/m3
2000004,9,08/01/2013 15,08/01/2013 16,163,ug/m3
2000004,9,08/01/2013 16,08/01/2013 17,193,ug/m3
2000004,9,08/01/2013 17,08/01/2013 18,213,ug/m3
2000004,9,08/01/2013 18,08/01/2013 19,235,ug/m3
2000004,9,08/01/2013 19,08/01/2013 20,209,ug/m3
2000004,9,08/01/2013 20,08/01/2013 21,137,ug/m3
2000004,9,08/01/2013 21,08/01/2013 22,104,ug/m3
2000004,9,08/01/2013 22,08/01/2013 23,83,ug/m3
2000004,9,08/01/2013 23,09/01/2013 00,82,ug/m3
2000004,9,09/01/2013 00,09/01/2013 01,69,ug/m3
2000004,9,09/01/2013 01,09/01/2013 02,52,ug/m3
2000004,9,09/01/2013 03,09/01/2013 04,41,ug/m3
2000004,9,09/01/2013 04,09/01/2013 05,46,ug/m3
2000004,9,09/01/2013 05,09/01/2013 06,60,ug/m3
2000004,9,09/01/2013 06,09/01/2013 07,110,ug/m3
2000004,9,09/01/2013 07,09/01/2013 08,213,ug/m3
2000004,9,09/01/2013 08,09/01/2013 09,237,ug/m3
2000004,9,09/01/2013 09,09/01/2013 10,143,ug/m3
2000004,9,09/01/2013 10,09/01/2013 11,125,ug/m3
2000004,9,09/01/2013 11,09/01/2013 12,93,ug/m3
2000004,9,09/01/2013 12,09/01/2013 13,92,ug/m3
2000004,9,09/01/2013 13,09/01/2013 14,72,ug/m3
2000004,9,09/01/2013 14,09/01/2013 15,113,ug/m3
2000004,9,09/01/2013 15,09/01/2013 16,87,ug/m3
2000004,9,09/01/2013 16,09/01/2013 17,90,ug/m3
2000004,9,09/01/2013 17,09/01/2013 18,144,ug/m3
2000004,9,09/01/2013 18,09/01/2013 19,178,ug/m3
2000004,9,09/01/2013 19,09/01/2013 20,150,ug/m3
2000004,9,09/01/2013 20,09/01/2013 21,83,ug/m3
2000004,9,09/01/2013 21,09/01/2013 22,52,ug/m3
2000004,9,09/01/2013 22,09/01/2013 23,43,ug/m3
2000004,9,09/01/2013 23,10/01/2013 00,57,ug/m3
2000004,9,10/01/2013 00,10/01/2013 01,55,ug/m3
2000004,9,10/01/2013 01,10/01/2013 02,41,ug/m3
2000004,9,10/01/2013 03,10/01/2013 04,55,ug/m3
2000004,9,10/01/2013 04,10/01/2013 05,73,ug/m3
2000004,9,10/01/2013 05,10/01/2013 06,91,ug/m3
2000004,9,10/01/2013 06,10/01/2013 07,106,ug/m3
2000004,9,10/01/2013 07,10/01/2013 08,182,ug/m3
2000004,9,10/01/2013 08,10/01/2013 09,222,ug/m3
2000004,9,10/01/2013 09,10/01/2013 10,199,ug/m3
2000004,9,10/01/2013 10,10/01/2013 11,147,ug/m3
2000004,9,10/01/2013 11,10/01/2013 12,147,ug/m3
2000004,9,10/01/2013 12,10/01/2013 13,120,ug/m3
2000004,9,10/01/2013 13,10/01/2013 14,139,ug/m3
2000004,9,10/01/2013 14,10/01/2013 15,128,ug/m3
2000004,9,10/01/2013 15,10/01/2013 16,112,ug/m3
2000004,9,10/01/2013 16,10/01/2013 17,114,ug/m3
2000004,9,10/01/2013 17,10/01/2013 18,83,ug/m3
2000004,9,10/01/2013 18,10/01/2013 19,135,ug/m3
2000004,9,10/01/2013 19,10/01/2013 20,147,ug/m3
2000004,9,10/01/2013 20,10/01/2013 21,197,ug/m3
2000004,9,10/01/2013 21,10/01/2013 22,150,ug/m3
2000004,9,10/01/2013 22,10/01/2013 23,90,ug/m3
2000004,9,10/01/2013 23,11/01/2013 00,64,ug/m3
2000004,9,11/01/2013 00,11/01/2013 01,48,ug/m3
2000004,9,11/01/2013 01,11/01/2013 02,29,ug/m3
2000004,9,11/01/2013 03,11/01/2013 04,24,ug/m3
2000004,9,11/01/2013 04,11/01/2013 05,26,ug/m3
2000004,9,11/01/2013 05,11/01/2013 06,22,ug/m3
2000004,9,11/01/2013 06,11/01/2013 07,35,ug/m3
2000004,9,11/01/2013 07,11/01/2013 08,76,ug/m3
2000004,9,11/01/2013 08,11/01/2013 09,92,ug/m3
2000004,9,11/01/2013 09,11/01/2013 10,82,ug/m3
2000004,9,11/01/2013 10,11/01/2013 11,72,ug/m3
2000004,9,11/01/2013 11,11/01/2013 12,81,ug/m3
2000004,9,11/01/2013 12,11/01/2013 13,88,ug/m3
2000004,9,11/01/2013 13,11/01/2013 14,91,ug/m3
2000004,9,11/01/2013 14,11/01/2013 15,112,ug/m3
2000004,9,11/01/2013 15,11/01/2013 16,171,ug/m3
2000004,9,11/01/2013 16,11/01/2013 17,166,ug/m3
2000004,9,11/01/2013 17,11/01/2013 18,135,ug/m3
2000004,9,11/01/2013 18,11/01/2013 19,143,ug/m3
2000004,9,11/01/2013 19,11/01/2013 20,164,ug/m3
2000004,9,11/01/2013 20,11/01/2013 21,126,ug/m3
2000004,9,11/01/2013 21,11/01/2013 22,83,ug/m3
2000004,9,11/01/2013 22,11/01/2013 23,70,ug/m3
2000004,9,11/01/2013 23,12/01/2013 00,57,ug/m3
2000004,9,12/01/2013 00,12/01/2013 01,52,ug/m3
2000004,9,12/01/2013 01,12/01/2013 02,42,ug/m3
2000004,9,12/01/2013 03,12/01/2013 04,40,ug/m3
2000004,9,12/01/2013 04,12/01/2013 05,38,ug/m3
2000004,9,12/01/2013 05,12/01/2013 06,32,ug/m3
2000004,9,12/01/2013 06,12/01/2013 07,49,ug/m3
2000004,9,12/01/2013 07,12/01/2013 08,71,ug/m3
2000004,9,12/01/2013 08,12/01/2013 09,124,ug/m3
2000004,9,12/01/2013 09,12/01/2013 10,130,ug/m3
2000004,9,12/01/2013 10,12/01/2013 11,107,ug/m3
2000004,9,12/01/2013 11,12/01/2013 12,113,ug/m3
2000004,9,12/01/2013 12,12/01/2013 13,98,ug/m3
2000004,9,12/01/2013 13,12/01/2013 14,76,ug/m3
2000004,9,12/01/2013 14,12/01/2013 15,77,ug/m3
2000004,9,12/01/2013 15,12/01/2013 16,66,ug/m3
2000004,9,12/01/2013 16,12/01/2013 17,69,ug/m3
2000004,9,12/01/2013 17,12/01/2013 18,84,ug/m3
2000004,9,12/01/2013 18,12/01/2013 19,105,ug/m3
2000004,9,12/01/2013 19,12/01/2013 20,91,ug/m3
2000004,9,12/01/2013 20,12/01/2013 21,98,ug/m3
2000004,9,12/01/2013 21,12/01/2013 22,46,ug/m3
2000004,9,12/01/2013 22,12/01/2013 23,57,ug/m3
2000004,9,12/01/2013 23,13/01/2013 00,59,ug/m3
2000004,9,13/01/2013 00,13/01/2013 01,47,ug/m3
2000004,9,13/01/2013 01,13/01/2013 02,48,ug/m3
2000004,9,13/01/2013 03,13/01/2013 04,45,ug/m3
2000004,9,13/01/2013 04,13/01/2013 05,36,ug/m3
2000004,9,13/01/2013 05,13/01/2013 06,28,ug/m3
2000004,9,13/01/2013 06,13/01/2013 07,36,ug/m3
2000004,9,13/01/2013 07,13/01/2013 08,51,ug/m3
2000004,9,13/01/2013 08,13/01/2013 09,38,ug/m3
2000004,9,13/01/2013 09,13/01/2013 10,67,ug/m3
2000004,9,13/01/2013 10,13/01/2013 11,99,ug/m3
2000004,9,13/01/2013 11,13/01/2013 12,134,ug/m3
2000004,9,13/01/2013 12,13/01/2013 13,93,ug/m3
2000004,9,13/01/2013 13,13/01/2013 14,78,ug/m3
2000004,9,13/01/2013 14,13/01/2013 15,66,ug/m3
2000004,9,13/01/2013 15,13/01/2013 16,50,ug/m3
2000004,9,13/01/2013 16,13/01/2013 17,56,ug/m3
2000004,9,13/01/2013 17,13/01/2013 18,101,ug/m3
2000004,9,13/01/2013 18,13/01/2013 19,88,ug/m3
2000004,9,13/01/2013 19,13/01/2013 20,137,ug/m3
2000004,9,13/01/2013 20,13/01/2013 21,115,ug/m3
2000004,9,13/01/2013 21,13/01/2013 22,89,ug/m3
2000004,9,13/01/2013 22,13/01/2013 23,75,ug/m3
2000004,9,13/01/2013 23,14/01/2013 00,61,ug/m3
2000004,9,14/01/2013 00,14/01/2013 01,45,ug/m3
2000004,9,14/01/2013 01,14/01/2013 02,37,ug/m3
2000004,9,14/01/2013 03,14/01/2013 04,27,ug/m3
2000004,9,14/01/2013 04,14/01/2013 05,35,ug/m3
2000004,9,14/01/2013 05,14/01/2013 06,55,ug/m3
2000004,9,14/01/2013 06,14/01/2013 07,104,ug/m3
2000004,9,14/01/2013 07,14/01/2013 08,197,ug/m3
2000004,9,14/01/2013 08,14/01/2013 09,287,ug/m3
2000004,9,14/01/2013 09,14/01/2013 10,169,ug/m3
2000004,9,14/01/2013 10,14/01/2013 11,205,ug/m3
2000004,9,14/01/2013 11,14/01/2013 12,222,ug/m3
2000004,9,14/01/2013 12,14/01/2013 13,166,ug/m3
2000004,9,14/01/2013 13,14/01/2013 14,151,ug/m3
2000004,9,14/01/2013 14,14/01/2013 15,176,ug/m3
2000004,9,14/01/2013 15,14/01/2013 16,167,ug/m3
2000004,9,14/01/2013 16,14/01/2013 17,223,ug/m3
2000004,9,14/01/2013 17,14/01/2013 18,200,ug/m3
2000004,9,14/01/2013 18,14/01/2013 19,193,ug/m3
2000004,9,14/01/2013 19,14/01/2013 20,185,ug/m3
2000004,9,14/01/2013 20,14/01/2013 21,173,ug/m3
2000004,9,14/01/2013 21,14/01/2013 22,146,ug/m3
2000004,9,14/01/2013 22,14/01/2013 23,104,ug/m3
2000004,9,14/01/2013 23,15/01/2013 00,109,ug/m3
2000004,9,15/01/2013 00,15/01/2013 01,85,ug/m3
2000004,9,15/01/2013 01,15/01/2013 02,48,ug/m3
2000004,9,15/01/2013 03,15/01/2013 04,39,ug/m3
2000004,9,15/01/2013 04,15/01/2013 05,48,ug/m3
2000004,9,15/01/2013 05,15/01/2013 06,43,ug/m3
2000004,9,15/01/2013 06,15/01/2013 07,69,ug/m3
2000004,9,15/01/2013 07,15/01/2013 08,142,ug/m3
2000004,9,15/01/2013 08,15/01/2013 09,195,ug/m3
2000004,9,15/01/2013 09,15/01/2013 10,142,ug/m3
2000004,9,15/01/2013 10,15/01/2013 11,115,ug/m3
2000004,9,15/01/2013 11,15/01/2013 12,119,ug/m3
2000004,9,15/01/2013 12,15/01/2013 13,124,ug/m3
2000004,9,15/01/2013 13,15/01/2013 14,97,ug/m3
2000004,9,15/01/2013 14,15/01/2013 15,77,ug/m3
2000004,9,15/01/2013 15,15/01/2013 16,90,ug/m3
2000004,9,15/01/2013 16,15/01/2013 17,101,ug/m3
2000004,9,15/01/2013 17,15/01/2013 18,122,ug/m3
2000004,9,15/01/2013 18,15/01/2013 19,117,ug/m3
2000004,9,15/01/2013 19,15/01/2013 20,104,ug/m3
2000004,9,15/01/2013 20,15/01/2013 21,85,ug/m3
2000004,9,15/01/2013 21,15/01/2013 22,58,ug/m3
2000004,9,15/01/2013 22,15/01/2013 23,57,ug/m3
2000004,9,15/01/2013 23,16/01/2013 00,76,ug/m3
2000004,9,16/01/2013 00,16/01/2013 01,48,ug/m3
2000004,9,16/01/2013 01,16/01/2013 02,57,ug/m3
2000004,9,16/01/2013 03,16/01/2013 04,47,ug/m3
2000004,9,16/01/2013 04,16/01/2013 05,70,ug/m3
2000004,9,16/01/2013 05,16/01/2013 06,105,ug/m3
2000004,9,16/01/2013 06,16/01/2013 07,129,ug/m3
2000004,9,16/01/2013 07,16/01/2013 08,159,ug/m3
2000004,9,16/01/2013 08,16/01/2013 09,178,ug/m3
2000004,9,16/01/2013 09,16/01/2013 10,183,ug/m3
2000004,9,16/01/2013 10,16/01/2013 11,143,ug/m3
2000004,9,16/01/2013 11,16/01/2013 12,134,ug/m3
2000004,9,16/01/2013 12,16/01/2013 13,143,ug/m3
2000004,9,16/01/2013 13,16/01/2013 14,122,ug/m3
2000004,9,16/01/2013 14,16/01/2013 15,110,ug/m3
2000004,9,16/01/2013 15,16/01/2013 16,196,ug/m3
2000004,9,16/01/2013 16,16/01/2013 17,219,ug/m3
2000004,9,16/01/2013 17,16/01/2013 18,119,ug/m3
2000004,9,16/01/2013 18,16/01/2013 19,191,ug/m3
2000004,9,16/01/2013 19,16/01/2013 20,153,ug/m3
2000004,9,16/01/2013 20,16/01/2013 21,111,ug/m3
2000004,9,16/01/2013 21,16/01/2013 22,82,ug/m3
2000004,9,16/01/2013 22,16/01/2013 23,73,ug/m3
2000004,9,16/01/2013 23,17/01/2013 00,58,ug/m3
2000004,9,17/01/2013 00,17/01/2013 01,35,ug/m3
2000004,9,17/01/2013 01,17/01/2013 02,24,ug/m3
2000004,9,17/01/2013 03,17/01/2013 04,18,ug/m3
2000004,9,17/01/2013 04,17/01/2013 05,19,ug/m3
2000004,9,17/01/2013 05,17/01/2013 06,40,ug/m3
2000004,9,17/01/2013 06,17/01/2013 07,72,ug/m3
2000004,9,17/01/2013 07,17/01/2013 08,130,ug/m3
2000004,9,17/01/2013 08,17/01/2013 09,159,ug/m3
2000004,9,17/01/2013 09,17/01/2013 10,165,ug/m3
2000004,9,17/01/2013 10,17/01/2013 11,123,ug/m3
2000004,9,17/01/2013 11,17/01/2013 12,143,ug/m3
2000004,9,17/01/2013 12,17/01/2013 13,164,ug/m3
2000004,9,17/01/2013 13,17/01/2013 14,206,ug/m3
2000004,9,17/01/2013 14,17/01/2013 15,182,ug/m3
2000004,9,17/01/2013 15,17/01/2013 16,239,ug/m3
2000004,9,17/01/2013 16,17/01/2013 17,204,ug/m3
2000004,9,17/01/2013 17,17/01/2013 18,188,ug/m3
2000004,9,17/01/2013 18,17/01/2013 19,150,ug/m3
2000004,9,17/01/2013 19,17/01/2013 20,179,ug/m3
2000004,9,17/01/2013 20,17/01/2013 21,135,ug/m3
2000004,9,17/01/2013 21,17/01/2013 22,110,ug/m3
2000004,9,17/01/2013 22,17/01/2013 23,86,ug/m3
2000004,9,17/01/2013 23,18/01/2013 00,81,ug/m3
2000004,9,18/01/2013 00,18/01/2013 01,53,ug/m3
2000004,9,18/01/2013 01,18/01/2013 02,51,ug/m3
2000004,9,18/01/2013 03,18/01/2013 04,29,ug/m3
2000004,9,18/01/2013 04,18/01/2013 05,47,ug/m3
2000004,9,18/01/2013 05,18/01/2013 06,47,ug/m3
2000004,9,18/01/2013 06,18/01/2013 07,84,ug/m3
2000004,9,18/01/2013 07,18/01/2013 08,180,ug/m3
2000004,9,18/01/2013 08,18/01/2013 09,285,ug/m3
2000004,9,18/01/2013 09,18/01/2013 10,221,ug/m3
2000004,9,18/01/2013 10,18/01/2013 11,216,ug/m3
2000004,9,18/01/2013 11,18/01/2013 12,208,ug/m3
2000004,9,18/01/2013 12,18/01/2013 13,163,ug/m3
2000004,9,18/01/2013 13,18/01/2013 14,168,ug/m3
2000004,9,18/01/2013 14,18/01/2013 15,129,ug/m3
2000004,9,18/01/2013 15,18/01/2013 16,206,ug/m3
2000004,9,18/01/2013 16,18/01/2013 17,355,ug/m3
2000004,9,18/01/2013 17,18/01/2013 18,551,ug/m3
2000004,9,18/01/2013 18,18/01/2013 19,460,ug/m3
2000004,9,18/01/2013 19,18/01/2013 20,349,ug/m3
2000004,9,18/01/2013 20,18/01/2013 21,363,ug/m3
2000004,9,18/01/2013 21,18/01/2013 22,198,ug/m3
2000004,9,18/01/2013 22,18/01/2013 23,94,ug/m3
2000004,9,18/01/2013 23,19/01/2013 00,66,ug/m3
2000004,9,19/01/2013 00,19/01/2013 01,70,ug/m3
2000004,9,19/01/2013 01,19/01/2013 02,57,ug/m3
2000004,9,19/01/2013 03,19/01/2013 04,68,ug/m3
2000004,9,19/01/2013 04,19/01/2013 05,47,ug/m3
2000004,9,19/01/2013 05,19/01/2013 06,52,ug/m3
2000004,9,19/01/2013 06,19/01/2013 07,88,ug/m3
2000004,9,19/01/2013 07,19/01/2013 08,223,ug/m3
2000004,9,19/01/2013 08,19/01/2013 09,248,ug/m3
2000004,9,19/01/2013 09,19/01/2013 10,150,ug/m3
2000004,9,19/01/2013 10,19/01/2013 11,209,ug/m3
2000004,9,19/01/2013 11,19/01/2013 12,325,ug/m3
2000004,9,19/01/2013 12,19/01/2013 13,260,ug/m3
2000004,9,19/01/2013 13,19/01/2013 14,186,ug/m3
2000004,9,19/01/2013 14,19/01/2013 15,150,ug/m3
2000004,9,19/01/2013 15,19/01/2013 16,176,ug/m3
2000004,9,19/01/2013 16,19/01/2013 17,183,ug/m3
2000004,9,19/01/2013 17,19/01/2013 18,218,ug/m3
2000004,9,19/01/2013 18,19/01/2013 19,280,ug/m3
2000004,9,19/01/2013 19,19/01/2013 20,285,ug/m3
2000004,9,19/01/2013 20,19/01/2013 21,256,ug/m3
